target,capacity,BF,WF,NF,FF,target_performance,huge,large,max,mean,median,medium,min,small,std,tiny,i_0,i_1,i_2,i_3,i_4,i_5,i_6,i_7,i_8,i_9,i_10,i_11,i_12,i_13,i_14,i_15,i_16,i_17,i_18,i_19,i_20,i_21,i_22,i_23,i_24,i_25,i_26,i_27,i_28,i_29,i_30,i_31,i_32,i_33,i_34,i_35,i_36,i_37,i_38,i_39,i_40,i_41,i_42,i_43,i_44,i_45,i_46,i_47,i_48,i_49,i_50,i_51,i_52,i_53,i_54,i_55,i_56,i_57,i_58,i_59,i_60,i_61,i_62,i_63,i_64,i_65,i_66,i_67,i_68,i_69,i_70,i_71,i_72,i_73,i_74,i_75,i_76,i_77,i_78,i_79,i_80,i_81,i_82,i_83,i_84,i_85,i_86,i_87,i_88,i_89,i_90,i_91,i_92,i_93,i_94,i_95,i_96,i_97,i_98,i_99,i_100,i_101,i_102,i_103,i_104,i_105,i_106,i_107,i_108,i_109,i_110,i_111,i_112,i_113,i_114,i_115,i_116,i_117,i_118,i_119,ns_threshold
BF,150,0.8485996723175049,0.6910207867622375,0.5574403405189514,0.8207746744155884,0.8485996723175049,0.3500000238418579,0.6500000357627869,0.6600000262260437,0.4184444546699524,0.07666666805744171,0.0,0.13333334028720856,0.17500001192092896,0.4184444546699524,0.0,80,67,35,38,60,65,64,71,86,59,90,97,56,91,23,78,88,63,53,89,90,20,56,33,89,73,50,66,84,37,58,60,29,34,27,42,69,83,92,20,47,27,63,53,55,92,58,76,52,36,45,68,94,96,38,86,20,97,52,23,40,87,61,36,63,47,60,94,96,56,98,97,65,25,81,76,42,49,65,51,64,67,47,66,69,46,42,94,20,78,41,92,25,64,64,87,27,69,25,64,99,51,84,72,51,37,79,96,43,80,57,84,93,92,81,96,24,58,94,78,1.0000000116860974e-07
BF,150,0.8510853052139282,0.6928349733352661,0.5616361498832703,0.823669970035553,0.8510853052139282,0.3500000238418579,0.6500000357627869,0.6666666865348816,0.41911113262176514,0.07666666805744171,0.0,0.13333334028720856,0.17500001192092896,0.41911113262176514,0.0,80,67,35,38,60,65,64,71,86,59,90,97,56,91,23,78,35,63,53,89,90,20,56,31,100,22,54,66,84,37,58,60,29,34,27,42,69,83,83,20,47,65,58,53,70,92,58,76,52,36,45,68,94,96,38,86,20,97,52,23,40,87,61,36,63,92,60,94,96,56,98,97,65,25,81,76,42,49,65,51,64,67,47,66,69,46,42,94,20,78,41,92,25,64,64,87,46,69,25,64,99,51,84,72,51,37,79,96,43,80,57,84,93,92,81,96,24,58,94,78,1.0000000116860974e-07
BF,150,0.8560728430747986,0.6954827904701233,0.5632064342498779,0.8552842140197754,0.8560728430747986,0.36666667461395264,0.6333333849906921,0.6600000262260437,0.4203333556652069,0.07666666805744171,0.0,0.13333334028720856,0.1666666716337204,0.4203333556652069,0.0,80,67,35,38,60,65,64,80,86,59,90,97,56,91,23,78,35,63,53,89,90,20,56,31,89,22,54,66,90,37,58,60,98,34,84,42,69,99,92,20,47,27,58,53,70,92,58,76,39,36,45,68,94,96,38,86,20,97,52,23,40,87,61,36,63,92,60,94,96,56,98,97,65,25,81,76,42,49,65,51,64,67,47,66,69,46,42,94,42,78,41,40,25,64,64,87,46,69,25,64,29,51,84,90,51,37,79,96,43,80,57,84,93,92,81,96,24,58,94,78,1.0000000116860974e-07
BF,150,0.8308935761451721,0.7042974829673767,0.5561771392822266,0.8032160997390747,0.8308935761451721,0.3750000298023224,0.6250000596046448,0.6600000262260437,0.4286111295223236,0.07666666805744171,0.0,0.13333334028720856,0.15000000596046448,0.4286111295223236,0.0,80,67,35,38,60,65,64,80,86,59,90,97,56,91,23,78,82,62,53,89,90,20,56,33,89,73,50,66,90,37,58,60,98,34,27,42,69,83,92,20,47,65,63,53,55,92,58,76,52,36,45,68,94,96,38,86,20,97,52,23,40,87,61,36,63,47,60,94,96,56,98,97,65,25,81,76,42,70,65,51,64,67,47,66,85,46,42,94,42,78,41,92,25,64,64,87,27,69,25,64,99,51,84,72,33,64,79,96,43,80,57,84,93,92,81,96,24,58,94,78,1.0000000116860974e-07
BF,150,0.8381715416908264,0.7295013070106506,0.5807344317436218,0.8371144533157349,0.8381715416908264,0.3500000238418579,0.6500000357627869,0.6533333659172058,0.41616666316986084,0.07666666805744171,0.0,0.13333334028720856,0.1666666716337204,0.41616666316986084,0.0,80,67,35,38,60,65,64,80,86,59,90,97,56,91,23,78,35,62,53,89,90,20,56,33,89,22,50,66,90,37,58,60,98,34,84,42,69,83,92,20,47,27,58,53,55,92,58,76,39,36,45,68,94,96,38,86,20,97,52,23,40,87,61,36,63,47,60,94,96,56,98,97,65,25,81,76,42,49,65,51,64,67,47,66,69,46,42,94,20,78,41,92,25,64,64,87,27,69,25,64,52,51,84,72,51,64,79,96,43,80,57,84,54,92,81,96,24,58,94,78,1.0000000116860974e-07
BF,150,0.859840452671051,0.7225807905197144,0.5636563301086426,0.85932856798172,0.859840452671051,0.32500001788139343,0.675000011920929,0.6533333659172058,0.4144444465637207,0.07666666805744171,0.0,0.13333334028720856,0.1666666716337204,0.4144444465637207,0.0,80,67,35,38,60,65,64,71,86,69,90,97,56,91,23,78,35,63,53,89,90,20,56,33,89,73,50,66,90,37,58,60,29,34,27,42,69,83,92,20,47,27,63,53,70,92,58,76,39,36,45,68,94,96,38,86,20,97,52,23,40,87,61,36,63,47,60,94,96,56,98,97,65,25,81,76,42,49,65,51,64,67,47,66,69,46,42,94,42,78,41,92,25,64,64,87,27,69,25,64,52,51,84,72,51,64,79,96,43,80,57,84,54,92,81,96,24,58,94,78,1.0000000116860974e-07
BF,150,0.8494172692298889,0.7120120525360107,0.5695933699607849,0.8492248058319092,0.8494172692298889,0.34166669845581055,0.6583333611488342,0.6533333659172058,0.41100001335144043,0.07666666805744171,0.0,0.13333334028720856,0.18333333730697632,0.41100001335144043,0.0,80,67,35,38,60,65,64,71,86,59,90,97,56,91,23,78,35,62,53,89,90,20,56,31,89,22,50,66,90,37,58,60,29,34,84,42,69,83,92,20,47,27,58,53,55,92,58,76,52,36,45,68,94,96,38,86,20,97,52,23,40,87,61,36,63,47,60,94,96,56,98,97,65,25,81,76,42,49,65,51,64,67,47,66,69,46,42,94,20,78,41,40,25,64,64,87,46,69,25,64,29,51,84,90,51,37,79,96,43,80,57,84,93,92,81,96,24,58,94,78,1.0000000116860974e-07
BF,150,0.8348802924156189,0.6865664720535278,0.5450419783592224,0.8078436851501465,0.8348802924156189,0.3750000298023224,0.6250000596046448,0.6600000262260437,0.4301111102104187,0.07666666805744171,0.0,0.13333334028720856,0.14166668057441711,0.4301111102104187,0.0,80,67,35,38,60,65,64,80,86,59,90,97,56,91,23,78,35,62,53,89,90,20,56,31,89,73,50,66,90,37,58,60,98,34,84,42,69,83,92,20,47,65,63,53,55,92,58,76,52,36,45,68,94,96,38,86,20,97,52,23,40,87,61,36,63,47,60,94,96,56,98,97,65,25,81,76,42,70,65,51,64,67,47,66,85,46,42,94,42,78,41,92,25,64,64,87,46,69,25,64,99,51,84,72,33,64,79,96,43,80,57,84,93,92,81,96,24,58,94,78,1.0000000116860974e-07
BF,150,0.8492080569267273,0.7137666940689087,0.5733366012573242,0.8194531798362732,0.8492080569267273,0.3583333492279053,0.6416667103767395,0.6600000262260437,0.41794446110725403,0.07666666805744171,0.0,0.13333334028720856,0.17500001192092896,0.41794446110725403,0.0,80,67,35,38,60,65,64,71,86,59,90,97,56,91,23,78,88,62,53,89,90,20,56,33,89,22,50,66,84,37,58,60,29,34,84,42,69,83,83,20,47,27,58,53,55,92,58,76,52,36,45,68,94,96,38,86,20,97,52,23,40,87,61,36,63,47,60,94,96,56,98,97,65,25,81,76,42,49,65,51,64,67,47,66,69,46,42,94,20,78,41,92,25,64,64,87,27,69,25,64,99,51,84,72,51,37,79,96,43,80,57,84,93,92,81,96,24,58,94,78,1.0000000116860974e-07
BF,150,0.883319616317749,0.7361325025558472,0.6190462708473206,0.8793589472770691,0.883319616317749,0.32500001788139343,0.675000011920929,0.6533333659172058,0.40522223711013794,0.3166666626930237,0.0,0.13333334028720856,0.21666668355464935,0.40522223711013794,0.0,96,38,35,33,60,65,65,71,39,34,90,97,98,91,26,78,35,53,53,26,90,20,96,31,89,48,94,37,70,37,47,60,29,34,84,69,31,83,83,20,47,27,63,53,55,92,58,54,65,36,82,68,94,96,38,73,61,43,52,95,64,87,56,56,79,92,74,57,96,75,98,97,65,24,51,65,81,49,77,51,76,83,47,51,85,46,89,70,20,78,41,40,34,64,59,38,46,69,22,26,52,29,94,77,91,64,79,47,43,80,57,31,93,75,31,29,23,58,98,78,1.0000000116860974e-07
BF,150,0.8495483994483948,0.6729926466941833,0.5791388154029846,0.8210674524307251,0.8495483994483948,0.3583333492279053,0.6416667103767395,0.6666666865348816,0.425944447517395,0.07666666805744171,0.0,0.13333334028720856,0.14166668057441711,0.425944447517395,0.0,80,67,35,38,60,65,64,71,86,59,90,97,56,91,23,78,88,63,53,89,90,20,56,33,100,73,50,66,84,66,58,60,29,34,27,42,69,83,83,20,47,65,63,53,70,92,58,76,52,36,45,68,94,96,38,86,20,97,52,23,40,87,61,36,63,47,60,94,96,56,98,97,65,55,81,76,42,49,65,51,64,67,47,66,85,46,42,94,42,78,41,92,25,38,64,87,27,69,25,64,99,51,84,72,33,64,79,96,43,80,57,84,93,92,81,96,24,58,94,78,1.0000000116860974e-07
BF,150,0.8217287063598633,0.6928164958953857,0.5619485974311829,0.8196843862533569,0.8217287063598633,0.3750000298023224,0.6250000596046448,0.6600000262260437,0.425944447517395,0.07666666805744171,0.0,0.13333334028720856,0.15833334624767303,0.425944447517395,0.0,80,67,35,38,60,65,64,80,86,59,90,97,56,91,23,78,35,63,53,89,90,20,56,31,89,22,54,66,90,37,58,60,98,34,84,42,69,83,92,20,47,27,58,53,70,92,58,76,52,36,45,68,94,96,38,86,20,97,52,23,40,87,61,36,63,92,60,94,96,56,98,97,65,25,81,76,42,49,65,51,64,67,47,66,69,46,42,94,42,78,41,92,25,64,64,87,46,69,25,64,99,51,84,72,51,37,79,96,43,80,57,84,93,92,81,96,24,58,94,78,1.0000000116860974e-07
BF,150,0.8556057810783386,0.7191392779350281,0.5964816808700562,0.8527662754058838,0.8556057810783386,0.3333333432674408,0.6666666865348816,0.6600000262260437,0.42011111974716187,0.07666666805744171,0.0,0.13333334028720856,0.15000000596046448,0.42011111974716187,0.0,80,67,35,38,60,65,64,71,86,59,90,97,56,91,23,78,35,63,53,89,90,20,56,33,89,73,50,66,84,66,58,60,29,34,27,42,69,83,83,20,47,65,63,53,70,92,58,76,52,36,45,68,94,96,38,86,20,97,52,23,40,87,61,36,63,47,60,94,96,56,98,97,65,25,81,76,42,49,65,51,64,67,47,66,69,46,42,94,42,78,41,92,25,64,64,87,27,69,25,64,99,51,84,72,51,64,79,96,43,80,57,84,54,92,81,96,24,58,94,78,1.0000000116860974e-07
BF,150,0.8138542175292969,0.709301233291626,0.5590196847915649,0.8112562298774719,0.8138542175292969,0.3583333492279053,0.6416667103767395,0.6600000262260437,0.4240000247955322,0.07666666805744171,0.0,0.13333334028720856,0.15000000596046448,0.4240000247955322,0.0,80,67,35,38,60,65,64,80,86,59,90,97,56,91,23,78,35,62,53,89,90,20,56,31,89,73,50,66,90,37,58,60,98,34,84,42,69,83,92,20,47,27,63,53,55,92,58,76,52,36,45,68,94,96,38,86,20,97,52,23,40,87,61,36,63,47,60,94,96,56,98,97,65,25,81,76,42,70,65,51,64,67,47,66,69,46,42,94,20,78,41,40,25,64,64,87,46,69,25,64,99,51,84,72,51,64,79,96,43,80,57,84,93,92,81,96,24,58,94,78,1.0000000116860974e-07
BF,150,0.872671902179718,0.7316467761993408,0.581890344619751,0.8427170515060425,0.872671902179718,0.32500001788139343,0.675000011920929,0.6533333659172058,0.4098333418369293,0.07666666805744171,0.0,0.13333334028720856,0.18333333730697632,0.4098333418369293,0.0,80,67,35,38,60,65,64,71,86,59,90,97,56,91,23,78,35,63,53,89,90,20,56,31,89,22,50,66,84,37,58,60,29,34,27,42,69,83,92,20,47,27,58,53,70,92,58,76,52,36,45,68,94,96,38,86,20,97,52,23,40,87,61,36,63,47,60,94,96,56,98,97,65,25,81,76,42,49,65,51,64,67,47,66,69,46,42,94,20,78,41,92,25,64,64,87,27,69,25,64,52,51,84,72,51,64,79,96,43,80,57,84,54,92,81,96,24,58,94,78,1.0000000116860974e-07
BF,150,0.8513675332069397,0.6748408675193787,0.5530485510826111,0.8237575888633728,0.8513675332069397,0.36666667461395264,0.6333333849906921,0.6600000262260437,0.4267222285270691,0.07666666805744171,0.0,0.13333334028720856,0.14166668057441711,0.4267222285270691,0.0,80,67,35,38,60,65,64,71,86,59,90,97,56,91,23,78,35,62,53,89,90,20,56,31,89,73,50,66,84,37,58,60,98,34,84,42,69,83,92,20,47,27,58,53,55,92,58,76,52,36,45,68,94,96,38,86,20,97,52,23,40,87,61,36,63,47,60,94,96,56,98,97,65,25,81,76,42,49,65,51,64,67,47,66,85,46,42,94,42,78,41,92,25,64,64,87,46,69,25,64,99,51,84,72,51,64,79,96,43,80,57,84,93,92,81,96,24,58,94,78,1.0000000116860974e-07
BF,150,0.862008273601532,0.7036408185958862,0.588205873966217,0.8348929286003113,0.862008273601532,0.3500000238418579,0.6500000357627869,0.6600000262260437,0.4226111173629761,0.07666666805744171,0.0,0.13333334028720856,0.15000000596046448,0.4226111173629761,0.0,80,67,35,38,60,65,64,80,86,59,90,97,56,91,23,78,35,63,53,89,90,20,56,33,89,73,50,66,90,37,58,60,29,34,84,42,69,83,83,20,47,27,63,53,70,92,58,76,52,36,45,68,94,96,38,86,20,97,52,23,40,87,61,36,63,47,60,94,96,56,98,97,65,25,81,76,42,70,65,51,64,67,47,66,69,46,42,94,42,78,41,92,25,64,64,87,46,69,25,64,99,51,84,72,51,64,79,96,43,80,57,84,54,92,81,96,24,58,94,78,1.0000000116860974e-07
BF,150,0.8646363615989685,0.7270230054855347,0.5970795154571533,0.8352510333061218,0.8646363615989685,0.3333333432674408,0.6666666865348816,0.6533333659172058,0.4156111180782318,0.07666666805744171,0.0,0.13333334028720856,0.15833334624767303,0.4156111180782318,0.0,80,67,35,38,60,65,64,71,86,59,90,97,56,91,23,78,35,63,53,89,90,20,56,31,89,22,50,66,90,37,58,60,29,34,84,42,69,83,92,20,47,27,58,53,70,92,58,76,52,36,45,68,94,96,38,86,20,97,52,23,40,87,61,36,63,47,60,94,96,56,98,97,65,25,81,76,42,49,65,51,64,67,47,66,69,46,42,94,42,78,41,92,25,64,64,87,46,69,25,64,52,51,84,72,51,64,79,96,43,80,57,84,54,92,81,96,24,58,94,78,1.0000000116860974e-07
BF,150,0.8226448893547058,0.6931498646736145,0.5650818943977356,0.8198660612106323,0.8226448893547058,0.3583333492279053,0.6416667103767395,0.6600000262260437,0.4262222349643707,0.07666666805744171,0.0,0.13333334028720856,0.14166668057441711,0.4262222349643707,0.0,80,67,35,38,60,65,64,80,86,59,90,97,56,91,23,78,35,63,53,89,90,20,56,33,89,73,50,66,90,37,58,60,98,34,84,42,69,83,92,20,47,27,63,53,70,92,58,76,52,36,45,68,94,96,38,86,20,97,52,23,40,87,61,36,63,47,60,94,96,56,98,97,65,25,81,76,42,70,65,51,64,67,47,66,69,46,42,94,42,78,41,40,25,64,64,87,46,69,25,64,99,51,84,72,51,64,79,96,43,80,57,84,93,92,81,96,24,58,94,78,1.0000000116860974e-07
BF,150,0.849241316318512,0.6702955961227417,0.5613168478012085,0.8233840465545654,0.849241316318512,0.38333335518836975,0.6166666746139526,0.6600000262260437,0.42588889598846436,0.07666666805744171,0.0,0.13333334028720856,0.1666666716337204,0.42588889598846436,0.0,80,67,35,38,60,65,64,80,86,59,90,97,56,91,23,78,35,63,53,89,90,20,56,31,89,22,54,66,90,37,58,60,98,34,84,42,69,99,92,20,47,27,58,53,70,92,58,76,39,36,45,68,94,96,38,86,20,97,52,23,40,87,61,36,63,92,60,94,96,56,98,97,65,25,81,76,42,49,65,51,64,67,47,66,69,46,42,94,20,78,41,92,25,64,64,87,46,69,25,64,99,51,84,90,51,37,79,96,43,80,57,84,93,92,81,96,24,58,94,78,1.0000000116860974e-07
BF,150,0.8837324976921082,0.7672721743583679,0.61150062084198,0.8538457155227661,0.8837324976921082,0.2916666865348816,0.7083333730697632,0.6600000262260437,0.4069444537162781,0.3166666626930237,0.0,0.14000000059604645,0.2083333432674408,0.4069444537162781,0.0,80,73,39,33,69,28,59,64,39,69,93,23,85,52,95,51,82,56,82,89,41,22,96,86,36,90,94,37,70,76,93,60,98,42,65,66,71,99,69,74,66,42,63,89,49,36,91,42,83,50,54,28,63,21,29,73,61,55,96,95,64,65,29,56,57,23,74,57,97,70,68,81,69,24,38,24,81,70,23,51,88,83,82,61,85,87,28,70,42,82,65,55,62,98,59,38,52,22,72,26,52,29,27,24,91,64,54,75,70,30,92,31,83,46,95,29,23,61,98,41,1.0000000116860974e-07
BF,150,0.8380953073501587,0.7068006992340088,0.5707980990409851,0.809121310710907,0.8380953073501587,0.3583333492279053,0.6416667103767395,0.6600000262260437,0.42277780175209045,0.07666666805744171,0.0,0.13333334028720856,0.15833334624767303,0.42277780175209045,0.0,80,67,35,38,60,65,64,71,86,59,90,97,56,91,23,78,35,62,53,89,90,20,56,31,89,22,50,66,90,37,58,60,98,34,84,42,69,83,83,20,47,27,58,53,55,92,58,76,52,36,45,68,94,96,38,86,20,97,52,23,40,87,61,36,63,47,60,94,96,56,98,97,65,25,81,76,42,70,65,51,64,67,47,66,69,46,42,94,20,78,41,92,25,64,64,87,46,69,25,64,99,51,84,72,51,64,79,96,43,80,57,84,93,92,81,96,24,58,94,78,1.0000000116860974e-07
BF,150,0.8225825428962708,0.7158385515213013,0.560003936290741,0.8205684423446655,0.8225825428962708,0.3500000238418579,0.6500000357627869,0.6600000262260437,0.4188888967037201,0.07666666805744171,0.0,0.13333334028720856,0.15833334624767303,0.4188888967037201,0.0,80,67,35,38,60,65,64,71,86,59,90,97,56,91,23,78,35,62,53,89,90,20,56,31,89,22,50,66,84,37,58,60,98,34,84,42,69,83,92,20,47,27,58,53,55,92,58,76,52,36,45,68,94,96,38,86,20,97,52,23,40,87,61,36,63,47,60,94,96,56,98,97,65,25,81,76,42,49,65,51,64,67,47,66,69,46,42,94,20,78,41,40,25,64,64,87,46,69,25,64,99,51,84,72,51,64,79,96,43,80,57,84,93,92,81,96,24,58,94,78,1.0000000116860974e-07
BF,150,0.8472486734390259,0.7122681736946106,0.5721020102500916,0.8175603747367859,0.8472486734390259,0.3500000238418579,0.6500000357627869,0.6600000262260437,0.41744446754455566,0.07666666805744171,0.0,0.13333334028720856,0.1666666716337204,0.41744446754455566,0.0,80,67,35,38,60,65,64,71,86,59,90,97,56,91,23,78,35,62,53,89,90,20,56,31,89,22,50,66,84,37,58,60,29,34,84,42,69,83,83,20,47,27,58,53,55,92,58,76,52,36,45,68,94,96,38,86,20,97,52,23,40,87,61,36,63,47,60,94,96,56,98,97,65,25,81,76,42,49,65,51,64,67,47,66,69,46,42,94,20,78,41,92,25,64,64,87,46,69,25,64,99,51,84,72,51,64,79,96,43,80,57,84,93,92,81,96,24,58,94,78,1.0000000116860974e-07
BF,150,0.8304080367088318,0.7001894116401672,0.5625855326652527,0.828387439250946,0.8304080367088318,0.36666667461395264,0.6333333849906921,0.6600000262260437,0.42088890075683594,0.07666666805744171,0.0,0.13333334028720856,0.1666666716337204,0.42088890075683594,0.0,80,67,35,38,60,65,64,80,86,59,90,97,56,91,23,78,35,62,53,89,90,20,56,31,89,22,50,66,84,37,58,60,98,34,84,42,69,83,92,20,47,27,58,53,70,92,58,76,39,36,45,68,94,96,38,86,20,97,52,23,40,87,61,36,63,47,60,94,96,56,98,97,65,25,81,76,42,49,65,51,64,67,47,66,69,46,42,94,20,78,41,92,25,64,64,87,46,69,25,64,99,51,84,72,51,37,79,96,43,80,57,84,93,92,81,96,24,58,94,78,1.0000000116860974e-07
BF,150,0.8362746238708496,0.6833705902099609,0.5543022751808167,0.8120047450065613,0.8362746238708496,0.36666667461395264,0.6333333849906921,0.6600000262260437,0.4230000078678131,0.07666666805744171,0.0,0.13333334028720856,0.1666666716337204,0.4230000078678131,0.0,80,67,35,38,60,65,64,71,86,59,90,97,56,91,23,78,35,62,53,89,90,20,56,31,89,22,54,66,84,37,58,60,98,34,84,42,69,83,92,20,47,27,58,53,55,92,58,76,52,36,45,68,94,96,38,86,20,97,52,23,40,87,61,36,63,92,60,94,96,56,98,97,65,25,81,76,42,49,65,51,64,67,47,66,69,46,42,94,20,78,41,92,25,64,64,87,46,69,25,64,99,51,84,72,51,37,79,96,43,80,57,84,93,92,81,96,24,58,94,78,1.0000000116860974e-07
BF,150,0.850654661655426,0.6939868330955505,0.5955178141593933,0.8233739137649536,0.850654661655426,0.3500000238418579,0.6500000357627869,0.6600000262260437,0.4196111261844635,0.07666666805744171,0.0,0.13333334028720856,0.15833334624767303,0.4196111261844635,0.0,80,67,35,38,60,65,64,80,86,59,90,97,56,91,23,78,35,62,53,89,90,20,56,31,89,22,50,66,90,37,58,60,29,34,84,42,69,83,83,20,47,27,63,53,70,92,58,76,52,36,45,68,94,96,38,86,20,97,52,23,40,87,61,36,63,47,60,94,96,56,98,97,65,25,81,76,42,70,65,51,64,67,47,66,69,46,42,94,42,78,41,92,25,64,64,87,46,69,25,64,99,51,84,72,51,64,79,96,43,80,57,84,54,92,81,96,24,58,94,78,1.0000000116860974e-07
BF,150,0.8324787020683289,0.7020072937011719,0.5839862823486328,0.8316993713378906,0.8324787020683289,0.3583333492279053,0.6416667103767395,0.6600000262260437,0.42161113023757935,0.07666666805744171,0.0,0.13333334028720856,0.15833334624767303,0.42161113023757935,0.0,80,67,35,38,60,65,64,80,86,59,90,97,56,91,23,78,35,63,53,89,90,20,56,33,89,22,50,66,84,37,58,60,29,34,84,42,69,83,83,20,47,27,63,53,70,92,58,76,52,36,45,68,94,96,38,86,20,97,52,23,40,87,61,36,63,47,60,94,96,56,98,97,65,25,81,76,42,70,65,51,64,67,47,66,69,46,42,94,42,78,41,92,25,64,64,87,46,69,25,64,99,51,84,72,51,64,79,96,43,80,57,84,93,92,81,96,24,58,94,78,1.0000000116860974e-07
BF,150,0.8503209352493286,0.7141777873039246,0.5740143656730652,0.820658802986145,0.8503209352493286,0.3500000238418579,0.6500000357627869,0.6600000262260437,0.418111115694046,0.07666666805744171,0.0,0.13333334028720856,0.17500001192092896,0.418111115694046,0.0,80,67,35,38,60,65,64,71,86,59,90,97,56,91,23,78,35,63,53,89,90,20,56,33,89,22,50,66,84,37,58,60,29,34,84,42,69,83,83,20,47,27,58,53,70,92,58,76,52,36,45,68,94,96,38,86,20,97,52,23,40,87,61,36,63,47,60,94,96,56,98,97,65,25,81,76,42,70,65,51,64,67,47,66,69,46,42,94,20,78,41,92,25,64,64,87,46,69,25,64,99,51,84,72,51,37,79,96,43,80,57,84,93,92,81,96,24,58,94,78,1.0000000116860974e-07
BF,150,0.8367271423339844,0.7053988575935364,0.5698396563529968,0.807833194732666,0.8367271423339844,0.3583333492279053,0.6416667103767395,0.6600000262260437,0.4224444627761841,0.07666666805744171,0.0,0.13333334028720856,0.15833334624767303,0.4224444627761841,0.0,80,67,35,38,60,65,64,71,86,59,90,97,56,91,23,78,35,62,53,89,90,20,56,31,89,22,50,66,84,37,58,60,98,34,84,42,69,83,83,20,47,27,58,53,55,92,58,76,52,36,45,68,94,96,38,86,20,97,52,23,40,87,61,36,63,47,60,94,96,56,98,97,65,25,81,76,42,70,65,51,64,67,47,66,69,46,42,94,20,78,41,92,25,64,64,87,46,69,25,64,99,51,84,72,51,64,79,96,43,80,57,84,93,92,81,96,24,58,94,78,1.0000000116860974e-07
BF,150,0.8495541214942932,0.7151014804840088,0.5747863054275513,0.8213342428207397,0.8495541214942932,0.3500000238418579,0.6500000357627869,0.6600000262260437,0.4182778000831604,0.07666666805744171,0.0,0.13333334028720856,0.1666666716337204,0.4182778000831604,0.0,80,67,35,38,60,65,64,71,86,59,90,97,56,91,23,78,35,62,53,89,90,20,56,31,89,22,50,66,84,37,58,60,29,34,84,42,69,83,83,20,47,27,58,53,70,92,58,76,52,36,45,68,94,96,38,86,20,97,52,23,40,87,61,36,63,47,60,94,96,56,98,97,65,25,81,76,42,49,65,51,64,67,47,66,69,46,42,94,20,78,41,92,25,64,64,87,46,69,25,64,99,51,84,72,51,64,79,96,43,80,57,84,93,92,81,96,24,58,94,78,1.0000000116860974e-07
BF,150,0.8600127100944519,0.7711277008056641,0.5791387557983398,0.8597225546836853,0.8600127100944519,0.2750000059604645,0.7250000238418579,0.6666666865348816,0.4079444408416748,0.20666667819023132,0.0,0.13333334028720856,0.15000000596046448,0.4079444408416748,0.0,96,38,35,50,60,87,64,80,86,69,50,23,98,91,95,74,82,63,68,89,41,66,42,91,100,73,54,66,90,24,58,49,98,27,100,66,69,99,92,20,47,65,58,53,70,92,58,54,52,36,45,52,63,96,45,48,20,43,52,62,40,65,61,56,63,47,76,57,97,92,54,97,65,25,38,76,42,70,65,51,64,67,47,66,85,46,42,94,42,99,76,39,34,64,64,38,27,69,63,64,52,51,27,24,30,37,67,96,43,30,37,84,93,46,81,29,23,58,96,78,1.0000000116860974e-07
BF,150,0.8508849143981934,0.6941551566123962,0.5956709980964661,0.8235969543457031,0.8508849143981934,0.3500000238418579,0.6500000357627869,0.6600000262260437,0.41966667771339417,0.07666666805744171,0.0,0.13333334028720856,0.15833334624767303,0.41966667771339417,0.0,80,67,35,38,60,65,64,80,86,59,90,97,56,91,23,78,35,63,53,89,90,20,56,31,89,22,50,66,90,37,58,60,29,34,84,42,69,83,83,20,47,27,63,53,70,92,58,76,52,36,45,68,94,96,38,86,20,97,52,23,40,87,61,36,63,47,60,94,96,56,98,97,65,25,81,76,42,70,65,51,64,67,47,66,69,46,42,94,42,78,41,92,25,64,64,87,46,69,25,64,99,51,84,72,51,64,79,96,43,80,57,84,54,92,81,96,24,58,94,78,1.0000000116860974e-07
BF,150,0.8486401438713074,0.6897792220115662,0.5730745196342468,0.8193016648292542,0.8486401438713074,0.3500000238418579,0.6500000357627869,0.6600000262260437,0.41777777671813965,0.07666666805744171,0.0,0.13333334028720856,0.1666666716337204,0.41777777671813965,0.0,80,67,35,38,60,65,64,71,86,59,90,97,56,91,23,78,35,62,53,89,90,20,56,31,89,22,50,66,90,37,58,60,29,34,84,42,69,83,83,20,47,27,58,53,55,92,58,76,52,36,45,68,94,96,38,86,20,97,52,23,40,87,61,36,63,47,60,94,96,56,98,97,65,25,81,76,42,49,65,51,64,67,47,66,69,46,42,94,20,78,41,92,25,64,64,87,46,69,25,64,99,51,84,72,51,64,79,96,43,80,57,84,93,92,81,96,24,58,94,78,1.0000000116860974e-07
BF,150,0.856087327003479,0.6742222309112549,0.5802457332611084,0.8261922597885132,0.856087327003479,0.3500000238418579,0.6500000357627869,0.6600000262260437,0.42011111974716187,0.07666666805744171,0.0,0.13333334028720856,0.1666666716337204,0.42011111974716187,0.0,80,67,35,38,60,65,64,71,86,59,90,97,56,91,23,78,35,63,53,89,90,20,56,31,89,22,50,66,90,37,58,60,29,34,84,42,69,83,83,20,47,27,63,53,70,92,58,76,52,36,45,68,94,96,38,86,20,97,52,23,40,87,61,36,63,47,60,94,96,56,98,97,65,25,81,76,42,70,65,51,64,67,47,66,69,46,42,94,20,78,41,92,25,64,64,87,46,69,25,64,99,51,84,72,51,64,79,96,43,80,57,84,93,92,81,96,24,58,94,78,1.0000000116860974e-07
