1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,Best
59,59,54,55,50,49,41,53,51,53,59,48,56,44,53,41,59,43,56,54,48,48,59,58,52,54,54,46,41,59,49,59,52,50,40,48,50,45,54,60,50,51,43,52,59,50,50,46,56,60,50,49,60,50,56,53,50,48,50,40,47,42,52,49,53,48,42,47,41,54,50,47,44,59,55,46,50,46,40,49,55,49,54,50,44,47,49,51,48,50,45,44,58,52,46,50,46,52,55,48,42,54,41,53,55,56,47,50,40,47,46,54,41,59,59,50,48,52,59,60,FF
60,60,52,48,50,42,60,52,48,49,52,55,49,50,51,57,49,52,40,58,52,51,47,52,57,43,60,50,43,53,40,51,51,47,46,43,56,56,40,60,60,48,53,56,45,56,51,59,49,51,56,47,48,42,40,56,43,55,50,51,53,46,44,51,56,40,60,50,53,53,52,43,58,40,58,51,48,60,52,55,60,47,53,44,45,52,51,56,40,60,60,58,51,52,53,41,45,55,45,43,60,43,60,42,52,50,52,49,43,55,55,46,50,41,46,45,44,51,55,56,FF
51,56,43,49,51,50,49,55,58,49,56,52,56,49,49,43,45,52,49,51,56,45,60,43,56,46,51,58,57,50,43,55,50,48,48,55,42,50,47,47,59,53,51,51,45,45,57,54,43,41,51,42,51,51,52,48,45,54,54,44,51,51,51,40,45,50,58,40,51,52,47,60,48,52,55,56,50,49,44,45,56,54,56,52,42,48,54,55,43,52,51,50,42,50,47,51,53,56,58,50,40,49,41,49,56,49,56,58,49,48,51,51,41,42,45,51,45,48,51,43,FF
57,50,53,47,60,50,60,56,48,49,55,50,46,54,46,50,53,47,43,49,56,45,60,60,58,46,56,54,46,48,60,45,50,57,40,53,51,43,60,42,46,50,52,52,46,48,46,56,46,56,48,58,51,54,54,45,54,41,51,42,57,52,40,53,55,42,52,51,41,47,51,58,49,50,51,60,48,41,42,46,53,51,45,60,60,45,47,55,47,58,52,54,48,43,49,47,43,60,56,60,58,47,52,40,47,49,40,58,54,48,50,44,57,59,45,52,46,49,43,49,FF
60,55,53,50,53,60,53,52,46,45,48,59,55,53,42,43,57,56,42,50,49,45,46,55,49,42,52,56,53,49,50,48,52,48,48,58,56,54,46,53,44,40,60,51,48,49,60,56,53,50,56,42,58,47,44,55,41,53,51,54,41,50,59,45,49,42,52,45,41,56,49,53,48,46,57,56,50,41,53,46,51,46,59,55,55,53,47,53,53,45,52,50,43,53,44,55,47,53,45,48,52,45,45,40,52,53,56,46,48,48,57,50,56,55,48,60,60,47,45,44,FF
50,53,53,53,47,52,56,41,50,53,53,47,54,43,60,48,42,60,45,44,55,45,60,50,47,50,55,57,52,55,50,52,55,60,47,51,51,45,45,48,55,47,56,42,54,43,49,43,55,43,48,46,60,45,45,54,52,45,41,52,44,53,49,58,56,54,54,55,49,52,49,55,54,52,40,53,48,52,43,51,50,50,45,57,51,53,40,41,54,49,41,49,58,42,58,45,57,43,47,50,58,43,52,55,44,54,51,52,43,40,44,57,48,58,45,49,51,45,54,43,FF
42,52,56,50,60,51,55,53,56,41,40,56,51,46,55,49,49,43,42,42,55,52,43,52,41,57,56,48,55,46,50,48,51,55,45,51,45,54,51,51,50,57,60,49,50,45,57,41,44,58,57,49,52,58,55,42,48,50,47,55,57,51,52,43,44,45,55,55,41,51,57,51,60,40,60,54,48,43,55,42,47,60,55,44,43,55,42,51,58,54,55,56,41,48,40,53,49,51,48,46,41,52,52,47,52,58,55,46,52,41,43,55,57,50,52,55,58,60,43,43,FF
53,41,56,49,56,55,55,40,47,55,48,51,46,53,42,60,55,48,54,54,51,40,41,45,56,50,44,55,55,40,45,60,56,50,47,56,45,56,44,47,42,52,57,51,45,42,50,55,52,56,41,41,58,56,51,50,45,60,55,44,54,49,56,45,57,53,45,47,41,56,47,50,56,55,55,50,50,56,44,52,40,51,44,40,58,51,58,47,42,55,41,58,41,48,44,51,56,58,48,43,48,44,51,42,57,60,60,56,50,45,49,56,54,52,48,44,44,52,50,60,FF
56,54,48,40,46,56,51,51,60,50,40,53,52,54,47,48,60,48,56,46,48,52,45,56,57,51,42,50,58,42,47,59,57,46,52,47,42,56,45,51,54,55,50,56,40,42,44,48,49,46,51,50,51,52,45,47,60,43,58,48,49,47,58,55,54,45,59,58,44,48,46,49,43,58,42,60,60,55,58,60,59,41,53,44,57,54,51,49,59,48,56,43,47,58,45,55,47,54,42,55,48,46,45,50,41,54,49,59,46,48,51,51,40,42,43,58,58,49,40,52,FF
60,49,55,49,49,58,55,51,58,58,55,44,46,55,58,57,49,43,48,44,50,56,45,56,53,46,53,55,41,51,46,44,59,49,51,49,58,60,41,46,51,49,50,43,40,51,44,41,58,58,46,53,57,46,40,59,49,42,40,42,45,55,49,53,46,42,55,50,59,49,59,51,55,46,41,53,51,51,48,51,47,44,57,57,50,42,56,49,49,50,51,51,55,46,60,50,49,58,45,58,44,47,47,43,43,57,40,46,45,53,54,57,43,46,50,55,55,47,45,60,FF
41,49,59,60,49,44,49,57,51,59,49,52,49,41,56,52,40,50,45,55,51,52,54,54,58,59,52,51,42,53,48,50,59,47,55,41,54,47,53,49,49,41,53,57,42,49,51,59,51,50,53,48,53,41,55,40,51,59,57,50,49,56,50,40,60,50,51,57,49,42,58,59,59,55,43,49,46,44,54,55,59,48,50,53,43,47,43,52,50,42,48,56,42,52,54,55,46,40,55,51,53,53,41,53,40,41,57,49,46,47,51,44,57,46,55,49,42,48,48,54,FF
50,50,50,43,57,50,47,59,56,43,53,54,56,40,60,41,57,49,43,54,40,53,54,51,50,47,50,53,43,57,50,45,43,47,56,47,51,58,56,50,44,43,56,51,51,56,58,49,50,43,53,53,47,54,41,49,55,43,43,59,49,58,51,49,51,46,60,59,56,50,50,45,55,60,50,50,42,54,47,44,53,41,49,56,56,47,41,55,52,52,51,47,48,56,43,57,52,53,58,40,58,47,46,46,46,50,44,56,55,52,44,47,59,54,50,47,47,46,56,43,FF
52,53,58,58,46,46,44,58,52,57,51,49,56,51,43,50,41,43,58,58,47,58,52,51,59,56,51,42,51,54,45,60,50,45,40,46,46,43,58,40,46,54,59,40,50,49,54,54,42,52,47,42,51,45,47,58,44,52,54,58,45,41,58,46,54,56,46,58,46,50,46,56,58,52,53,40,51,53,56,60,44,49,46,54,41,54,49,41,51,50,42,43,54,53,46,57,58,47,50,54,51,49,40,52,49,58,46,50,46,42,58,55,45,48,57,58,58,42,47,60,FF
49,56,51,44,55,55,49,54,55,44,41,58,50,46,41,51,59,53,42,43,60,60,48,50,60,44,60,46,40,48,57,60,46,51,45,50,49,54,44,53,48,60,58,48,54,50,43,48,46,59,58,52,44,51,50,49,43,53,56,56,50,53,51,42,53,55,40,59,51,46,46,60,60,44,49,50,56,54,50,44,50,41,52,51,44,58,42,41,46,58,48,49,48,57,60,40,60,59,50,50,43,56,45,52,41,44,48,53,41,50,52,49,60,45,52,48,41,50,53,60,FF
50,60,55,51,60,60,56,51,42,40,51,47,52,56,50,43,60,60,44,56,53,49,45,56,55,47,51,48,55,45,44,41,60,45,43,55,60,51,60,51,51,50,48,49,56,53,60,60,40,60,60,60,50,55,51,51,56,44,56,50,50,51,49,44,59,50,55,54,48,52,43,54,54,50,41,40,60,60,49,50,41,51,46,42,60,53,55,46,52,41,60,52,60,50,44,44,56,60,42,50,60,46,55,44,52,44,60,51,43,46,44,55,60,40,40,50,55,58,60,60,FF
53,46,54,50,48,48,46,59,53,45,45,52,58,45,56,53,41,58,45,44,49,57,48,60,59,51,49,56,59,44,60,52,47,51,49,48,55,53,41,45,54,54,55,51,57,50,42,57,59,51,42,50,59,56,51,40,52,41,58,54,50,43,59,59,59,49,41,43,41,46,56,53,52,56,59,46,40,42,54,45,46,50,42,48,49,40,53,60,47,58,59,56,53,52,54,41,58,48,52,53,43,59,44,45,48,44,51,56,43,56,41,49,53,43,48,49,48,45,45,57,FF
44,59,52,57,60,59,54,41,50,52,58,52,46,53,55,40,51,57,53,59,59,46,54,45,58,50,47,40,52,56,56,52,48,48,45,56,59,58,54,46,46,44,60,48,53,52,54,54,50,48,57,52,48,42,42,47,42,58,57,51,52,56,45,59,47,54,42,54,60,45,45,47,53,49,42,51,52,48,49,58,57,40,47,50,50,44,43,52,56,48,43,43,48,51,47,60,52,47,47,47,59,56,46,47,48,43,54,48,47,42,56,52,48,59,42,50,44,47,47,44,FF
51,52,52,47,57,60,49,57,41,55,54,49,41,55,49,47,50,56,41,45,59,56,52,46,49,52,49,47,50,53,44,42,59,51,52,56,49,42,60,41,51,56,54,49,43,47,57,49,52,44,47,51,51,47,52,47,47,56,51,54,60,44,49,60,49,57,49,41,60,41,45,52,56,49,56,45,47,54,51,49,45,56,54,54,44,55,51,45,60,52,53,60,43,49,44,51,42,52,59,49,56,49,42,47,45,45,54,42,51,58,50,54,47,41,49,45,47,45,56,47,FF
58,46,47,52,51,52,46,47,51,57,52,54,44,52,41,53,57,60,60,48,45,60,57,43,51,58,41,52,48,50,60,47,40,53,52,47,59,45,58,52,52,56,54,54,42,58,44,47,54,51,53,51,53,42,42,56,60,47,45,53,54,46,51,47,52,45,54,41,52,53,41,40,50,47,43,54,55,59,46,54,44,54,45,45,60,60,47,49,55,60,60,50,58,45,43,57,46,47,60,46,60,43,41,54,53,47,42,58,57,46,42,47,60,60,60,60,48,48,43,54,FF
52,53,55,54,45,54,41,49,55,54,50,47,41,54,46,49,50,59,51,59,59,46,50,59,59,50,60,59,41,41,44,60,56,49,54,41,50,50,46,55,60,46,45,49,47,47,45,56,59,41,50,54,52,56,44,54,58,47,45,57,44,41,60,49,46,49,55,51,56,52,57,59,47,46,44,53,52,49,44,48,53,52,52,43,46,55,48,50,50,55,45,53,47,59,50,47,50,40,41,50,50,54,55,44,42,41,46,60,58,47,47,57,44,55,47,45,60,46,48,60,FF
43,57,56,53,52,50,54,54,44,56,55,52,43,50,52,60,60,52,52,50,55,44,54,52,50,53,48,46,45,44,59,57,47,53,41,45,58,53,52,51,43,59,55,47,53,45,52,50,42,48,60,40,50,58,49,40,52,57,43,60,46,46,53,51,40,40,52,57,41,45,60,59,51,50,55,45,55,48,47,57,49,60,50,45,47,60,57,46,48,47,59,53,49,44,50,56,44,43,54,60,41,50,40,53,48,40,52,49,43,50,59,57,44,47,49,50,60,43,41,49,FF
49,46,60,55,46,49,54,47,45,58,56,44,54,53,54,40,55,43,53,54,42,46,53,57,60,60,55,53,49,54,40,52,60,60,53,57,54,52,42,44,58,46,54,50,59,44,49,40,60,60,46,46,46,50,54,49,42,60,55,40,54,45,47,58,60,49,52,54,60,44,60,60,49,56,51,41,55,53,45,60,49,56,55,41,45,48,53,52,53,48,52,45,43,49,50,55,47,49,48,41,48,45,46,56,52,46,47,51,42,52,55,60,44,46,50,54,60,46,43,52,FF
60,56,50,52,56,54,58,60,50,56,53,43,49,40,48,57,49,55,52,59,44,48,59,51,44,47,43,55,43,40,53,55,48,48,48,60,54,52,55,47,48,54,45,58,51,52,51,55,46,59,59,44,42,45,50,52,53,59,59,45,59,44,55,50,41,50,47,51,54,45,49,56,45,45,60,59,43,58,48,49,40,52,57,45,57,48,47,60,59,43,41,48,54,52,43,60,44,43,48,54,42,53,43,44,48,59,58,41,56,50,52,42,50,54,59,46,46,45,47,57,FF
51,56,53,46,53,43,56,40,54,54,59,59,49,41,58,58,48,43,57,47,53,56,47,58,51,51,58,56,46,53,48,53,53,51,46,53,57,42,50,44,48,52,48,60,58,52,52,58,45,57,47,50,41,44,53,42,47,47,49,46,40,54,59,58,57,47,46,43,55,52,49,47,54,55,49,57,53,54,40,40,46,48,53,57,48,49,58,40,40,50,48,54,51,43,50,46,55,47,48,46,50,57,54,45,58,52,48,44,48,58,56,47,49,57,48,47,40,44,50,52,FF
57,53,57,53,43,40,60,50,57,43,54,47,60,49,40,46,49,55,60,50,53,55,59,51,53,56,47,60,43,44,58,46,40,47,54,56,43,42,54,40,45,56,42,60,41,60,48,43,60,49,56,47,47,47,59,60,51,52,41,47,49,59,55,59,46,59,42,56,53,46,55,49,40,47,49,54,47,45,59,59,49,53,50,56,47,49,51,46,53,49,41,45,59,55,52,51,56,58,44,45,52,42,59,54,40,51,47,45,46,46,58,56,49,46,56,43,52,43,45,48,FF
57,45,55,50,51,48,47,52,46,52,52,52,51,45,57,58,59,50,40,45,51,43,53,56,52,47,51,52,51,54,47,44,52,48,59,58,46,50,60,50,60,48,46,41,52,50,43,52,56,41,59,47,57,50,51,59,57,47,46,53,49,48,55,44,51,57,40,46,55,52,42,47,43,50,44,43,57,60,49,49,43,57,59,48,44,59,51,59,40,48,54,53,47,60,40,59,41,44,55,47,48,57,49,55,43,47,48,43,43,52,52,44,40,47,43,47,55,53,48,46,FF
60,41,58,60,52,48,52,51,58,41,60,44,55,58,59,47,50,54,50,48,52,51,46,59,58,50,53,44,53,51,55,60,41,50,52,46,53,49,44,42,48,53,45,54,46,44,50,50,44,60,56,42,51,58,49,48,60,40,58,50,47,54,49,40,52,55,60,50,46,58,46,54,52,50,51,42,51,54,43,41,49,41,50,54,46,45,50,55,60,60,55,40,54,50,60,52,56,59,47,44,56,48,45,58,46,46,52,41,52,40,50,46,46,42,48,52,50,44,50,50,FF
53,55,46,42,52,56,52,50,54,44,52,44,60,48,50,50,58,50,50,48,47,54,42,42,57,41,53,53,41,48,44,50,53,57,57,41,49,56,44,50,55,46,50,49,44,57,53,50,47,50,56,51,47,52,45,40,59,53,57,57,47,50,46,53,46,44,47,54,54,60,50,45,43,52,58,53,45,51,55,49,47,58,42,57,49,52,44,47,58,40,51,48,47,40,49,54,51,43,58,57,49,44,45,57,50,48,44,50,44,50,52,48,56,41,58,50,51,41,58,41,FF
55,54,40,49,54,55,55,56,49,45,55,55,50,55,52,55,47,57,45,46,46,51,43,55,49,43,54,49,48,59,53,45,40,59,47,46,49,55,46,59,45,46,41,44,52,53,59,45,45,48,46,54,52,48,43,57,55,53,54,40,54,57,48,49,48,53,49,45,58,56,40,46,57,52,50,52,52,54,60,59,58,53,48,60,42,48,45,49,48,59,53,45,51,43,44,54,55,60,46,45,50,44,56,55,52,41,52,55,60,44,50,41,46,50,40,50,43,42,54,59,FF
43,51,58,56,43,52,53,43,58,46,51,54,54,40,55,52,54,46,47,46,54,48,60,56,52,52,58,45,57,40,47,51,46,44,42,57,43,51,56,58,42,49,52,40,49,52,42,49,43,53,60,45,49,51,59,56,51,51,54,49,43,52,56,49,52,45,60,47,54,56,56,52,41,53,43,56,42,49,54,52,40,49,52,56,58,52,53,40,56,42,58,49,49,47,43,51,45,54,41,58,58,57,47,55,42,49,51,53,48,41,54,46,40,48,47,46,52,58,51,59,FF
53,53,52,46,56,52,53,53,50,47,41,46,53,49,59,60,47,54,59,49,44,56,48,50,47,53,41,52,49,52,46,47,49,51,47,51,50,58,49,48,49,59,47,59,51,44,50,44,49,53,57,59,49,52,55,54,42,55,55,43,45,51,57,57,50,50,49,55,58,49,50,51,42,49,43,51,46,55,44,41,52,40,53,50,50,43,45,50,55,42,52,50,47,60,53,44,49,53,48,51,47,43,52,59,49,52,55,56,46,44,42,53,56,50,46,56,43,60,48,60,FF
59,47,54,49,54,51,60,60,59,47,51,45,44,51,54,47,60,56,46,53,53,54,48,56,48,45,51,56,52,51,57,52,54,51,49,43,53,40,40,60,60,40,49,48,51,51,45,58,50,43,42,51,52,47,55,48,47,58,55,54,51,45,57,59,50,41,55,47,48,53,54,60,41,46,45,49,56,56,51,43,49,60,59,41,46,52,45,42,53,41,57,44,53,45,60,44,59,48,43,47,46,49,43,41,54,48,59,60,40,44,56,46,49,60,47,50,45,43,46,54,FF
47,54,49,60,47,43,55,49,48,53,49,46,55,53,45,59,42,55,55,40,54,55,45,40,49,56,43,58,57,49,49,44,51,55,51,51,41,44,57,51,59,59,55,48,42,40,55,49,48,59,53,44,53,57,58,47,51,40,41,48,60,56,54,42,52,56,49,57,42,52,57,52,56,47,47,56,45,53,55,44,42,53,41,54,51,47,57,50,59,42,49,49,59,60,60,45,56,48,50,43,51,46,40,45,54,42,49,52,51,54,44,49,45,60,56,41,49,45,59,59,FF
47,47,59,56,44,54,54,42,53,50,49,56,53,55,47,45,55,55,60,47,42,56,42,53,55,45,40,50,53,57,58,45,51,51,47,52,56,48,48,43,56,59,46,50,57,50,45,55,50,52,50,52,55,60,56,42,48,41,51,43,43,52,47,56,52,42,48,60,54,53,43,60,60,55,48,41,56,47,50,47,60,51,46,42,44,53,58,45,47,53,47,55,50,45,50,49,49,52,57,47,46,51,51,48,56,51,53,45,60,40,43,43,52,60,52,53,56,46,48,45,FF
57,52,57,45,51,59,48,53,41,46,55,51,52,53,45,52,43,54,42,54,51,43,56,47,54,58,49,40,50,42,46,47,57,56,48,48,48,54,53,55,42,45,55,60,42,50,47,48,52,50,47,53,43,50,47,59,59,44,48,54,43,55,48,57,56,54,60,49,41,48,46,56,59,45,48,55,52,53,41,43,54,58,48,58,43,51,45,58,57,43,51,49,58,58,44,48,47,53,44,42,50,55,48,47,40,49,41,57,58,48,53,47,43,47,44,44,50,56,57,50,FF
56,51,57,53,51,55,51,51,43,44,48,55,51,53,56,45,40,59,46,53,40,46,53,54,55,51,48,48,51,47,44,41,51,56,60,45,55,50,43,52,52,56,48,48,48,45,46,54,56,60,57,53,46,53,50,60,47,45,49,53,50,43,53,49,47,48,51,53,46,59,49,49,42,59,55,47,49,48,56,58,49,52,45,57,56,51,45,48,57,56,47,53,40,43,47,53,44,41,50,55,45,50,49,43,51,60,60,50,45,55,43,59,56,48,49,42,45,48,59,43,FF
51,56,57,50,52,43,52,46,50,56,44,52,57,41,53,43,50,54,47,53,54,53,55,58,52,51,47,49,53,43,52,52,55,54,50,48,53,48,47,50,51,45,47,52,49,51,42,50,51,47,55,52,43,49,46,52,44,54,57,51,55,41,51,40,42,45,44,58,55,47,51,44,48,60,58,47,47,52,53,45,51,42,57,60,49,54,40,60,55,47,49,57,58,48,51,44,47,59,57,60,55,41,52,49,44,43,52,41,49,49,57,52,51,47,57,45,56,48,52,44,FF
59,47,44,52,53,59,49,57,47,48,45,54,46,57,48,46,50,42,59,51,41,57,47,50,52,60,48,55,52,44,58,49,48,41,52,54,52,42,42,51,59,49,44,56,52,54,49,48,50,43,42,47,52,47,57,46,45,43,52,48,48,54,46,54,50,47,46,57,56,54,47,57,59,47,46,55,47,40,57,40,48,51,51,44,57,59,47,42,49,42,53,44,54,48,54,58,50,45,49,60,42,56,50,48,59,58,43,50,42,52,42,50,51,48,54,54,40,45,54,42,FF
46,57,54,52,49,60,47,41,55,45,59,49,43,60,49,41,59,59,54,55,59,51,51,55,60,48,59,58,51,52,41,52,53,53,49,56,56,53,49,46,41,60,56,44,45,51,57,51,57,47,49,53,51,48,49,50,47,58,55,52,49,58,54,46,48,58,45,44,49,41,48,48,56,57,48,41,55,41,49,51,55,43,53,43,46,42,49,48,43,46,40,55,45,46,49,43,51,59,47,44,43,60,59,54,49,59,57,48,40,51,53,45,57,50,42,49,46,50,43,51,FF
53,52,57,49,57,52,45,41,43,59,56,54,53,48,55,50,53,47,53,50,53,47,46,59,51,51,41,56,52,46,40,47,57,51,53,42,42,58,46,42,50,49,60,44,58,48,45,51,58,54,51,53,55,41,44,60,59,46,48,55,42,49,58,50,40,52,57,46,57,57,58,43,49,53,57,55,52,42,50,57,58,51,53,41,50,43,52,47,45,53,43,55,46,53,49,44,53,51,41,55,60,47,52,54,47,49,40,54,46,57,54,54,43,41,44,47,47,43,50,53,FF
54,60,40,56,56,54,45,49,54,56,51,60,46,53,60,51,40,50,50,47,40,53,55,45,51,54,44,54,46,53,57,55,50,50,47,51,54,45,52,47,40,56,47,45,60,57,53,51,55,58,44,51,50,45,55,52,41,52,56,50,47,40,48,60,55,50,46,53,52,47,51,52,45,50,51,52,44,49,45,53,45,54,60,51,43,49,56,40,47,49,51,45,50,52,42,56,54,51,47,46,45,57,53,54,49,45,56,56,43,41,56,53,51,53,56,45,49,43,41,56,FF
49,46,55,51,54,45,49,60,56,54,40,54,53,59,43,43,48,50,46,54,41,55,51,56,51,43,55,46,49,44,60,52,46,51,53,54,47,54,53,60,60,49,43,55,47,51,60,52,60,55,48,53,55,55,50,51,54,58,48,58,52,46,51,52,47,52,55,47,59,50,47,58,50,41,56,52,40,42,53,51,52,45,45,55,51,44,43,52,45,53,45,47,51,45,50,53,56,56,40,41,44,49,51,49,49,44,52,60,49,41,44,55,43,41,51,60,60,49,50,51,FF
54,48,50,58,42,56,54,60,45,58,52,51,58,42,59,50,57,51,50,58,45,60,50,41,42,49,54,47,40,42,46,58,41,50,58,40,49,60,56,46,45,49,51,57,47,60,51,56,50,56,48,42,42,55,43,40,51,44,56,49,43,56,57,53,47,49,60,58,50,52,57,43,60,45,41,47,56,41,48,51,53,42,46,57,43,52,52,40,41,49,49,58,47,55,46,47,48,53,58,45,49,59,47,53,50,41,48,57,54,46,50,60,42,59,50,46,45,54,60,60,FF
51,57,53,57,46,44,60,43,53,55,54,43,53,52,49,51,48,55,60,60,57,47,53,44,46,57,60,42,40,44,40,49,58,49,51,41,50,50,48,49,45,58,57,53,47,58,44,58,48,43,49,52,46,52,52,46,43,53,40,55,52,56,46,48,48,42,44,46,53,46,51,60,49,58,50,44,49,42,57,47,60,43,55,54,46,57,41,50,43,58,60,60,59,47,55,42,44,47,53,54,60,48,48,44,41,58,48,60,60,57,43,42,47,46,40,55,58,55,48,44,FF
42,52,56,55,54,58,60,44,41,55,51,58,47,45,52,55,42,46,60,52,52,46,49,59,42,43,47,60,50,57,58,43,46,43,46,60,57,58,58,49,55,46,48,42,57,48,50,51,54,49,45,52,53,55,44,49,59,58,43,49,49,55,44,42,47,54,59,43,51,51,42,49,53,49,46,60,46,58,47,41,54,49,57,47,47,46,45,40,43,53,54,59,43,52,48,57,58,51,52,54,50,41,57,56,49,50,49,51,51,52,60,41,44,43,45,47,60,46,57,47,FF
48,47,55,51,48,54,54,42,60,50,57,42,52,52,44,41,56,54,50,53,50,40,44,48,54,47,57,48,44,53,49,54,53,43,56,48,58,49,52,55,49,48,44,47,54,56,59,48,49,53,57,43,48,52,41,40,57,50,47,50,53,44,55,56,51,46,51,48,57,47,58,43,57,52,50,57,45,48,41,59,45,56,59,50,53,49,42,49,49,56,60,41,43,48,48,45,43,49,41,42,52,49,51,57,45,58,49,54,54,56,42,47,47,45,57,51,48,49,40,50,FF
50,50,50,45,58,47,59,43,49,55,43,50,56,48,59,56,58,56,51,51,58,54,49,46,51,54,47,48,55,44,49,43,45,49,43,54,41,54,52,54,47,52,52,47,51,52,56,60,50,50,56,58,42,58,57,44,52,60,44,47,47,59,50,56,56,48,51,50,42,44,44,49,52,55,58,56,54,46,51,56,48,43,46,45,51,55,60,49,41,52,50,56,52,40,50,44,48,57,54,46,53,43,41,50,43,50,54,47,52,54,47,49,42,52,44,55,56,45,49,43,FF
59,56,59,51,49,53,52,48,58,57,45,54,49,47,59,48,54,54,54,40,48,48,49,53,49,47,40,43,51,60,60,59,50,60,48,47,49,58,54,47,53,57,45,60,46,51,49,50,45,50,55,42,60,47,53,53,44,46,53,51,54,56,58,45,50,50,50,48,53,47,40,52,57,60,60,43,56,49,48,48,54,51,53,51,56,44,58,48,41,46,49,46,43,55,53,40,51,51,48,59,59,60,45,50,53,57,50,43,48,45,52,42,47,50,43,51,56,48,53,49,FF
58,51,41,57,42,51,58,57,57,49,51,52,55,51,60,60,44,44,56,51,47,60,43,50,56,40,51,51,52,57,58,52,44,54,55,48,43,41,49,50,51,43,60,54,49,52,58,55,47,41,55,48,59,57,49,47,51,43,45,54,40,49,52,49,44,58,51,60,60,55,51,51,54,44,51,55,60,49,51,45,44,49,50,47,52,51,45,57,56,49,49,48,49,52,45,51,56,52,40,40,52,46,51,55,43,46,57,41,60,60,54,47,41,52,47,49,60,44,54,60,FF
43,56,52,53,40,47,47,53,53,48,60,49,48,51,45,55,44,58,58,51,50,50,42,49,53,47,47,47,60,56,42,60,45,50,58,52,54,40,56,51,58,59,41,46,53,58,57,53,54,54,54,45,55,40,47,40,45,60,58,48,40,56,50,53,50,52,42,41,44,52,47,46,42,48,51,51,48,60,42,54,56,58,52,51,45,54,48,57,58,45,51,52,40,50,40,59,48,50,51,56,60,46,43,53,51,44,47,46,41,54,49,53,41,49,48,45,59,58,46,60,FF
50,54,52,53,43,53,46,50,55,51,60,47,57,53,49,45,52,55,49,49,57,50,53,46,43,43,50,56,52,59,40,49,47,47,60,60,46,43,54,42,48,57,51,44,43,48,47,57,49,59,55,46,46,50,42,60,60,49,44,49,53,52,48,46,49,49,46,60,58,46,42,57,51,49,58,60,60,51,59,56,52,49,50,54,60,51,60,44,46,47,51,53,50,50,50,51,42,42,46,43,55,48,40,55,56,43,53,40,42,47,48,49,44,41,53,53,48,60,60,49,FF
47,58,50,59,48,59,59,45,59,41,45,54,51,44,43,59,54,55,41,43,60,58,47,50,41,59,42,50,58,44,48,49,59,47,42,59,58,47,49,51,41,50,59,45,51,44,52,57,59,40,47,51,59,44,56,41,51,48,58,56,48,54,44,53,56,46,48,58,48,43,46,56,44,57,47,52,53,51,46,54,51,43,42,54,59,51,56,53,48,56,46,58,49,49,40,45,56,57,40,51,43,52,54,45,42,59,56,41,47,56,48,44,47,46,47,46,51,59,52,59,FF
53,40,52,51,55,58,51,55,56,53,51,56,51,56,47,46,47,40,58,44,57,41,48,52,49,60,44,60,57,43,50,49,60,48,52,50,60,48,53,46,54,52,41,53,59,47,50,60,56,60,47,56,51,45,58,49,41,54,60,47,47,46,50,48,43,52,44,43,56,47,47,51,51,53,54,42,51,49,48,54,50,41,49,41,54,47,52,52,58,44,55,46,49,40,52,44,51,47,60,47,53,48,50,49,59,55,50,45,49,47,54,43,44,40,43,52,60,41,60,54,FF
47,54,54,52,44,57,49,57,53,58,50,47,49,44,54,48,50,52,44,60,42,44,51,46,58,44,58,48,54,56,57,52,42,49,59,45,58,47,50,58,49,48,60,53,40,50,53,53,60,50,44,48,55,47,55,51,53,53,42,45,49,56,48,51,54,51,54,47,53,41,56,44,41,53,40,44,53,50,52,42,53,51,47,40,58,60,40,49,50,45,49,51,46,46,60,58,47,50,45,44,58,41,48,49,45,53,49,41,57,56,42,53,44,49,50,41,51,60,60,47,FF
50,59,54,51,59,50,58,45,40,41,46,49,48,53,46,60,48,49,56,45,51,55,46,44,52,52,50,44,56,52,58,40,48,41,44,53,56,56,40,51,52,53,59,50,50,56,58,45,48,55,50,44,50,45,54,46,60,44,58,51,52,52,50,43,51,55,41,54,51,52,54,47,56,48,44,45,44,45,49,52,55,55,43,48,47,60,41,45,51,52,45,47,55,52,43,47,46,57,60,45,45,54,52,47,55,53,48,50,44,52,47,53,47,53,54,45,50,45,51,44,FF
56,42,42,59,42,52,56,52,57,56,41,49,57,50,48,55,47,43,45,59,59,48,53,46,42,57,57,47,56,43,47,52,47,57,43,53,52,46,54,41,51,40,50,45,57,52,45,46,54,52,47,56,53,49,57,48,43,59,47,41,50,54,59,46,45,50,51,56,56,46,52,48,41,43,52,51,52,47,56,43,46,41,54,50,53,47,40,47,57,55,53,46,47,55,57,42,50,48,52,43,57,57,47,46,45,51,54,49,46,41,55,57,49,58,45,48,47,45,57,44,FF
