mean,std,median,max,min,maxmin,small,medium,large,huge,Heuristic
0.373573333,0.141843964,0.36,0.666666667,0.133333333,5,0.24,0.208,0.34,0.212,NF
0.35912,0.149938345,0.34,0.666666667,0.14,4.761904762,0.284,0.208,0.304,0.204,NF
0.363733333,0.13814323,0.353333333,0.653333333,0.133333333,4.9,0.28,0.184,0.328,0.208,NF
0.392853333,0.152401396,0.393333333,0.66,0.133333333,4.95,0.26,0.124,0.272,0.344,NF
0.3736,0.154606553,0.37,0.666666667,0.133333333,5,0.304,0.124,0.308,0.264,NF
0.36224,0.148735426,0.346666667,0.666666667,0.133333333,5,0.276,0.216,0.264,0.244,NF
0.382453333,0.15271112,0.38,0.666666667,0.133333333,5,0.264,0.164,0.288,0.284,NF
0.385226667,0.138817815,0.39,0.666666667,0.133333333,5,0.196,0.188,0.372,0.244,NF
0.3988,0.155575195,0.403333333,0.666666667,0.133333333,5,0.248,0.164,0.24,0.348,NF
0.373093333,0.143404562,0.36,0.66,0.146666667,4.5,0.284,0.164,0.328,0.224,NF
0.388213333,0.149871606,0.376666667,0.666666667,0.14,4.761904762,0.22,0.22,0.284,0.276,NF
0.364186667,0.140885454,0.333333333,0.666666667,0.14,4.761904762,0.248,0.264,0.26,0.228,NF
0.38336,0.141623465,0.383333333,0.666666667,0.14,4.761904762,0.212,0.192,0.392,0.204,NF
0.388666667,0.154948423,0.4,0.666666667,0.133333333,5,0.276,0.144,0.3,0.28,NF
0.36544,0.145916015,0.346666667,0.666666667,0.133333333,5,0.284,0.184,0.312,0.22,NF
0.38032,0.138152161,0.38,0.666666667,0.133333333,5,0.22,0.216,0.3,0.264,NF
0.389786667,0.149649744,0.386666667,0.66,0.133333333,4.95,0.228,0.168,0.308,0.296,NF
0.3828,0.155460422,0.363333333,0.666666667,0.133333333,5,0.288,0.164,0.244,0.304,NF
0.363226667,0.147266896,0.34,0.666666667,0.133333333,5,0.26,0.232,0.288,0.22,NF
0.37808,0.145175125,0.363333333,0.66,0.14,4.714285714,0.228,0.2,0.312,0.26,NF
0.37528,0.141408535,0.366666667,0.666666667,0.133333333,5,0.24,0.176,0.352,0.232,NF
0.372853333,0.141380144,0.346666667,0.666666667,0.133333333,5,0.232,0.252,0.292,0.224,NF
0.394426667,0.139797952,0.38,0.66,0.14,4.714285714,0.188,0.208,0.336,0.268,NF
0.38672,0.147638247,0.38,0.66,0.133333333,4.95,0.244,0.172,0.312,0.272,NF
0.381493333,0.144678909,0.38,0.666666667,0.133333333,5,0.252,0.164,0.356,0.228,NF
0.361253333,0.135323938,0.34,0.666666667,0.14,4.761904762,0.224,0.272,0.304,0.2,NF
0.381386667,0.149781447,0.366666667,0.66,0.133333333,4.95,0.264,0.168,0.296,0.272,NF
0.386293333,0.149743327,0.38,0.666666667,0.133333333,5,0.248,0.176,0.276,0.3,NF
0.391973333,0.150369823,0.38,0.666666667,0.133333333,5,0.228,0.196,0.24,0.336,NF
0.354266667,0.152955182,0.32,0.666666667,0.14,4.761904762,0.336,0.2,0.236,0.228,NF
0.382426667,0.147763862,0.386666667,0.666666667,0.133333333,5,0.256,0.168,0.332,0.244,NF
0.394053333,0.149289009,0.403333333,0.666666667,0.14,4.761904762,0.204,0.188,0.308,0.3,NF
0.372133333,0.148396096,0.346666667,0.666666667,0.133333333,5,0.28,0.16,0.344,0.216,NF
0.37,0.147928429,0.35,0.666666667,0.14,4.761904762,0.3,0.188,0.26,0.252,NF
0.37264,0.141011389,0.36,0.66,0.14,4.714285714,0.22,0.184,0.38,0.216,NF
0.373146667,0.144796895,0.363333333,0.666666667,0.14,4.761904762,0.256,0.176,0.356,0.212,NF
0.370346667,0.147732421,0.366666667,0.666666667,0.133333333,5,0.256,0.204,0.292,0.248,NF
0.373013333,0.135233729,0.353333333,0.666666667,0.133333333,5,0.212,0.216,0.352,0.22,NF
0.373866667,0.148700994,0.366666667,0.64,0.133333333,4.8,0.252,0.22,0.256,0.272,NF
0.398666667,0.151430484,0.4,0.66,0.133333333,4.95,0.208,0.136,0.364,0.292,NF
0.394293333,0.137961713,0.396666667,0.66,0.14,4.714285714,0.192,0.176,0.356,0.276,NF
0.378293333,0.151662285,0.35,0.666666667,0.133333333,5,0.276,0.188,0.26,0.276,NF
0.38144,0.142519145,0.38,0.666666667,0.146666667,4.545454545,0.24,0.18,0.348,0.232,NF
0.390426667,0.145212135,0.38,0.666666667,0.133333333,5,0.22,0.192,0.316,0.272,NF
0.381173333,0.140814394,0.386666667,0.666666667,0.133333333,5,0.208,0.184,0.376,0.232,NF
0.366986667,0.14342743,0.343333333,0.666666667,0.133333333,5,0.244,0.252,0.304,0.2,NF
0.369866667,0.15187209,0.36,0.666666667,0.133333333,5,0.3,0.136,0.328,0.236,NF
0.34768,0.149972613,0.313333333,0.666666667,0.133333333,5,0.316,0.216,0.256,0.212,NF
0.38776,0.149383547,0.38,0.66,0.133333333,4.95,0.248,0.156,0.328,0.268,NF
0.364586667,0.140944518,0.346666667,0.653333333,0.133333333,4.9,0.244,0.24,0.32,0.196,NF
0.363706667,0.155996153,0.353333333,0.666666667,0.133333333,5,0.316,0.164,0.3,0.22,NF
0.370666667,0.143851527,0.353333333,0.666666667,0.133333333,5,0.268,0.204,0.268,0.26,NF
0.37944,0.144408338,0.373333333,0.666666667,0.133333333,5,0.24,0.196,0.308,0.256,NF
0.3552,0.142509165,0.346666667,0.646666667,0.133333333,4.85,0.336,0.152,0.304,0.208,NF
0.405706667,0.149455544,0.44,0.666666667,0.133333333,5,0.232,0.112,0.28,0.376,NF
0.373893333,0.144388561,0.356666667,0.666666667,0.133333333,5,0.252,0.188,0.308,0.252,NF
0.384346667,0.152205692,0.363333333,0.666666667,0.14,4.761904762,0.248,0.184,0.288,0.28,NF
0.360133333,0.142233663,0.34,0.666666667,0.133333333,5,0.256,0.24,0.312,0.192,NF
0.38672,0.150856536,0.373333333,0.666666667,0.133333333,5,0.24,0.176,0.312,0.272,NF
0.37216,0.150004763,0.366666667,0.666666667,0.133333333,5,0.272,0.164,0.332,0.232,NF
0.371306667,0.150762392,0.373333333,0.666666667,0.133333333,5,0.276,0.188,0.292,0.244,NF
0.40304,0.154536353,0.42,0.653333333,0.133333333,4.9,0.22,0.168,0.292,0.32,NF
0.391253333,0.156536397,0.393333333,0.666666667,0.133333333,5,0.24,0.208,0.252,0.3,NF
0.381173333,0.148721312,0.376666667,0.666666667,0.14,4.761904762,0.248,0.156,0.34,0.256,NF
0.37768,0.148152823,0.366666667,0.66,0.133333333,4.95,0.268,0.164,0.316,0.252,NF
0.38352,0.149574619,0.383333333,0.666666667,0.133333333,5,0.236,0.196,0.284,0.284,NF
0.371706667,0.134693276,0.363333333,0.666666667,0.133333333,5,0.204,0.28,0.32,0.196,NF
0.380506667,0.149179853,0.386666667,0.666666667,0.133333333,5,0.236,0.176,0.336,0.252,NF
0.376853333,0.143362006,0.346666667,0.666666667,0.133333333,5,0.24,0.204,0.3,0.256,NF
0.380826667,0.147957781,0.38,0.666666667,0.133333333,5,0.244,0.176,0.304,0.276,NF
0.39312,0.143920837,0.38,0.666666667,0.133333333,5,0.192,0.204,0.304,0.3,NF
0.373706667,0.1389302,0.346666667,0.66,0.133333333,4.95,0.232,0.196,0.348,0.224,NF
0.37504,0.142025644,0.386666667,0.666666667,0.133333333,5,0.26,0.132,0.432,0.176,NF
0.369626667,0.139800148,0.366666667,0.666666667,0.133333333,5,0.26,0.156,0.364,0.22,NF
0.377306667,0.150076105,0.383333333,0.66,0.133333333,4.95,0.272,0.16,0.288,0.28,NF
0.36304,0.144468137,0.346666667,0.66,0.133333333,4.95,0.252,0.232,0.304,0.212,NF
0.37248,0.15034567,0.366666667,0.666666667,0.133333333,5,0.288,0.148,0.328,0.236,NF
0.375653333,0.147844078,0.35,0.666666667,0.133333333,5,0.244,0.232,0.264,0.26,NF
0.37312,0.151649414,0.363333333,0.666666667,0.133333333,5,0.292,0.148,0.324,0.236,NF
0.384053333,0.151168339,0.373333333,0.666666667,0.133333333,5,0.272,0.12,0.308,0.3,NF
0.383066667,0.140620224,0.38,0.666666667,0.133333333,5,0.204,0.196,0.36,0.24,NF
0.38264,0.135402813,0.366666667,0.666666667,0.14,4.761904762,0.208,0.192,0.356,0.244,NF
0.37616,0.148388972,0.373333333,0.66,0.133333333,4.95,0.244,0.184,0.328,0.244,NF
0.38016,0.148992066,0.353333333,0.66,0.14,4.714285714,0.228,0.228,0.256,0.288,NF
0.354666667,0.142606576,0.34,0.653333333,0.133333333,4.9,0.296,0.196,0.316,0.192,NF
0.367093333,0.150291685,0.36,0.666666667,0.133333333,5,0.272,0.196,0.304,0.228,NF
0.371653333,0.144012199,0.353333333,0.66,0.133333333,4.95,0.256,0.204,0.304,0.236,NF
0.36312,0.141067672,0.326666667,0.66,0.133333333,4.95,0.212,0.308,0.26,0.22,NF
0.352906667,0.138000625,0.34,0.666666667,0.133333333,5,0.28,0.208,0.344,0.168,NF
0.37976,0.152234979,0.373333333,0.666666667,0.133333333,5,0.276,0.156,0.312,0.256,NF
0.378,0.142203291,0.366666667,0.66,0.133333333,4.95,0.244,0.196,0.324,0.236,NF
0.375493333,0.155429336,0.363333333,0.666666667,0.133333333,5,0.284,0.156,0.292,0.268,NF
0.37056,0.158711195,0.366666667,0.66,0.133333333,4.95,0.328,0.14,0.264,0.268,NF
0.382026667,0.147621872,0.383333333,0.66,0.133333333,4.95,0.252,0.156,0.324,0.268,NF
0.37992,0.15285296,0.373333333,0.666666667,0.14,4.761904762,0.268,0.176,0.316,0.24,NF
0.393733333,0.141909022,0.38,0.666666667,0.133333333,5,0.204,0.204,0.276,0.316,NF
0.394826667,0.148350716,0.39,0.666666667,0.133333333,5,0.252,0.16,0.26,0.328,NF
0.397413333,0.145969723,0.4,0.666666667,0.133333333,5,0.212,0.168,0.32,0.3,NF
0.3844,0.146776216,0.39,0.66,0.14,4.714285714,0.26,0.132,0.26,0.348,NF
0.357893333,0.14193162,0.34,0.666666667,0.133333333,5,0.276,0.216,0.308,0.2,NF
0.384693333,0.136686155,0.386666667,0.666666667,0.133333333,5,0.228,0.132,0.396,0.244,NF
0.373173333,0.14083949,0.353333333,0.666666667,0.133333333,5,0.196,0.256,0.308,0.24,NF
0.37848,0.154657575,0.366666667,0.666666667,0.133333333,5,0.276,0.152,0.3,0.272,NF
0.368506667,0.151622465,0.353333333,0.666666667,0.133333333,5,0.284,0.164,0.32,0.232,NF
0.389466667,0.146433367,0.396666667,0.666666667,0.133333333,5,0.22,0.176,0.32,0.284,NF
0.36976,0.131067887,0.353333333,0.666666667,0.146666667,4.545454545,0.224,0.192,0.404,0.18,NF
0.36008,0.137111767,0.333333333,0.646666667,0.133333333,4.85,0.224,0.28,0.3,0.196,NF
0.368693333,0.142537028,0.346666667,0.666666667,0.133333333,5,0.256,0.224,0.288,0.232,NF
0.35736,0.149630392,0.323333333,0.666666667,0.133333333,5,0.308,0.224,0.236,0.232,NF
0.37432,0.15417644,0.35,0.666666667,0.14,4.761904762,0.264,0.22,0.236,0.28,NF
0.3684,0.146919643,0.34,0.666666667,0.133333333,5,0.264,0.216,0.28,0.24,NF
0.38176,0.157464615,0.39,0.666666667,0.133333333,5,0.292,0.144,0.304,0.26,NF
0.37552,0.132545937,0.38,0.666666667,0.133333333,5,0.236,0.184,0.376,0.204,NF
0.377013333,0.149898567,0.373333333,0.666666667,0.133333333,5,0.264,0.168,0.28,0.288,NF
0.3792,0.140324352,0.366666667,0.66,0.133333333,4.95,0.208,0.216,0.316,0.26,NF
0.386373333,0.138285877,0.393333333,0.66,0.133333333,4.95,0.204,0.168,0.388,0.24,NF
0.366746667,0.138928753,0.353333333,0.666666667,0.14,4.761904762,0.236,0.208,0.348,0.208,NF
0.378026667,0.150116478,0.376666667,0.666666667,0.133333333,5,0.252,0.212,0.264,0.272,NF
0.371626667,0.155060764,0.366666667,0.666666667,0.133333333,5,0.308,0.14,0.284,0.268,NF
0.379333333,0.14822857,0.37,0.666666667,0.133333333,5,0.236,0.216,0.26,0.288,NF
0.360346667,0.146458611,0.343333333,0.66,0.133333333,4.95,0.268,0.216,0.292,0.224,NF
0.370773333,0.138526146,0.363333333,0.66,0.14,4.714285714,0.236,0.212,0.352,0.2,NF
0.367493333,0.150073108,0.353333333,0.666666667,0.133333333,5,0.272,0.184,0.3,0.244,NF
0.367386667,0.150997329,0.346666667,0.666666667,0.133333333,5,0.256,0.228,0.256,0.26,NF
0.372506667,0.149521418,0.353333333,0.666666667,0.133333333,5,0.272,0.188,0.256,0.284,NF
0.384106667,0.14778878,0.393333333,0.666666667,0.133333333,5,0.26,0.148,0.276,0.316,NF
0.362346667,0.147473153,0.346666667,0.666666667,0.133333333,5,0.284,0.204,0.28,0.232,NF
0.3904,0.151096306,0.393333333,0.66,0.14,4.714285714,0.24,0.168,0.304,0.288,NF
0.364586667,0.147227638,0.346666667,0.666666667,0.133333333,5,0.292,0.204,0.3,0.204,NF
0.390853333,0.145977695,0.39,0.666666667,0.133333333,5,0.188,0.204,0.328,0.28,NF
0.36296,0.155189692,0.36,0.666666667,0.14,4.761904762,0.312,0.156,0.272,0.26,NF
0.37552,0.141747306,0.363333333,0.666666667,0.133333333,5,0.26,0.14,0.38,0.22,NF
0.3832,0.154622022,0.376666667,0.666666667,0.133333333,5,0.24,0.188,0.284,0.288,NF
0.383333333,0.142318721,0.373333333,0.66,0.14,4.714285714,0.232,0.18,0.336,0.252,NF
0.380906667,0.145381602,0.386666667,0.66,0.133333333,4.95,0.24,0.184,0.316,0.26,NF
0.38328,0.154170049,0.386666667,0.666666667,0.133333333,5,0.24,0.172,0.336,0.252,NF
0.382506667,0.152559397,0.393333333,0.666666667,0.133333333,5,0.244,0.156,0.324,0.276,NF
0.37544,0.145957905,0.36,0.66,0.14,4.714285714,0.216,0.256,0.272,0.256,NF
0.37592,0.132416772,0.37,0.66,0.14,4.714285714,0.216,0.208,0.364,0.212,NF
0.384826667,0.144379116,0.386666667,0.64,0.133333333,4.8,0.22,0.212,0.26,0.308,NF
0.36208,0.1350503,0.353333333,0.666666667,0.133333333,5,0.252,0.212,0.352,0.184,NF
0.364106667,0.144686114,0.346666667,0.666666667,0.133333333,5,0.276,0.192,0.308,0.224,NF
0.399386667,0.142580842,0.406666667,0.666666667,0.133333333,5,0.212,0.164,0.336,0.288,NF
0.380133333,0.149346875,0.373333333,0.666666667,0.133333333,5,0.24,0.184,0.324,0.252,NF
0.378133333,0.150392258,0.356666667,0.666666667,0.133333333,5,0.24,0.228,0.256,0.276,NF
0.361653333,0.136511404,0.34,0.666666667,0.133333333,5,0.228,0.26,0.308,0.204,NF
0.37664,0.138350386,0.353333333,0.666666667,0.133333333,5,0.224,0.208,0.332,0.236,NF
0.38632,0.143006741,0.38,0.666666667,0.133333333,5,0.228,0.196,0.3,0.276,NF
0.393493333,0.153927523,0.403333333,0.666666667,0.133333333,5,0.244,0.156,0.24,0.36,NF
0.365226667,0.155656309,0.366666667,0.666666667,0.133333333,5,0.292,0.132,0.364,0.212,NF
0.3844,0.143724972,0.373333333,0.66,0.14,4.714285714,0.22,0.168,0.36,0.252,NF
0.37736,0.150606565,0.373333333,0.666666667,0.133333333,5,0.248,0.18,0.276,0.296,NF
0.383093333,0.154736134,0.37,0.666666667,0.14,4.761904762,0.26,0.176,0.276,0.288,NF
0.379973333,0.144075316,0.373333333,0.66,0.14,4.714285714,0.268,0.144,0.36,0.228,NF
0.374506667,0.148914415,0.36,0.666666667,0.133333333,5,0.228,0.224,0.3,0.248,NF
0.38912,0.154726887,0.386666667,0.666666667,0.14,4.761904762,0.284,0.116,0.296,0.304,NF
0.380346667,0.153488847,0.393333333,0.666666667,0.133333333,5,0.28,0.164,0.268,0.288,NF
0.367333333,0.144489438,0.333333333,0.666666667,0.133333333,5,0.276,0.228,0.276,0.22,NF
0.380693333,0.146979887,0.366666667,0.666666667,0.133333333,5,0.264,0.148,0.344,0.244,NF
0.384053333,0.143243229,0.383333333,0.66,0.133333333,4.95,0.224,0.192,0.332,0.252,NF
0.374666667,0.148276428,0.363333333,0.646666667,0.133333333,4.85,0.28,0.176,0.284,0.26,NF
0.382453333,0.14867203,0.37,0.666666667,0.146666667,4.545454545,0.26,0.184,0.228,0.328,NF
0.37152,0.151832774,0.36,0.666666667,0.133333333,5,0.3,0.144,0.32,0.236,NF
0.381946667,0.148832544,0.373333333,0.66,0.133333333,4.95,0.256,0.164,0.3,0.28,NF
0.379573333,0.141262855,0.366666667,0.666666667,0.14,4.761904762,0.252,0.164,0.32,0.264,NF
0.375733333,0.160053316,0.343333333,0.666666667,0.133333333,5,0.284,0.18,0.216,0.32,NF
0.380613333,0.134709686,0.38,0.666666667,0.14,4.761904762,0.216,0.204,0.372,0.208,NF
0.386933333,0.149207396,0.373333333,0.666666667,0.133333333,5,0.22,0.196,0.308,0.276,NF
0.388666667,0.156212706,0.393333333,0.666666667,0.133333333,5,0.248,0.128,0.28,0.344,NF
0.37632,0.14268905,0.346666667,0.666666667,0.14,4.761904762,0.224,0.224,0.288,0.264,NF
0.394133333,0.142351263,0.406666667,0.666666667,0.133333333,5,0.18,0.156,0.424,0.24,NF
0.380213333,0.147089414,0.373333333,0.66,0.133333333,4.95,0.232,0.204,0.32,0.244,NF
0.373226667,0.144626146,0.353333333,0.666666667,0.133333333,5,0.252,0.2,0.32,0.228,NF
0.37472,0.134516294,0.36,0.666666667,0.14,4.761904762,0.172,0.284,0.34,0.204,NF
0.369946667,0.150606973,0.373333333,0.666666667,0.133333333,5,0.32,0.112,0.324,0.244,NF
0.37904,0.150616651,0.353333333,0.666666667,0.14,4.761904762,0.252,0.208,0.268,0.272,NF
0.393546667,0.13816787,0.386666667,0.653333333,0.133333333,4.9,0.172,0.232,0.296,0.3,NF
0.403706667,0.156574051,0.41,0.666666667,0.133333333,5,0.228,0.164,0.268,0.34,NF
0.38384,0.151766664,0.373333333,0.666666667,0.133333333,5,0.288,0.116,0.352,0.244,NF
0.372826667,0.152664016,0.346666667,0.666666667,0.133333333,5,0.256,0.216,0.26,0.268,NF
0.381253333,0.150370753,0.373333333,0.66,0.133333333,4.95,0.252,0.176,0.32,0.252,NF
0.372,0.14714174,0.373333333,0.66,0.133333333,4.95,0.276,0.188,0.32,0.216,NF
0.367893333,0.14940939,0.356666667,0.666666667,0.133333333,5,0.28,0.184,0.296,0.24,NF
0.391306667,0.152326533,0.366666667,0.666666667,0.14,4.761904762,0.236,0.188,0.292,0.284,WF
0.382186667,0.152117937,0.366666667,0.666666667,0.14,4.761904762,0.272,0.128,0.352,0.248,WF
0.40328,0.156268676,0.393333333,0.666666667,0.133333333,5,0.204,0.144,0.356,0.296,WF
0.40752,0.147848412,0.413333333,0.666666667,0.14,4.761904762,0.192,0.164,0.348,0.296,WF
0.3848,0.154928781,0.38,0.66,0.133333333,4.95,0.248,0.168,0.304,0.28,WF
0.397093333,0.141741244,0.386666667,0.666666667,0.133333333,5,0.164,0.192,0.376,0.268,WF
0.3816,0.158711681,0.363333333,0.666666667,0.133333333,5,0.28,0.156,0.288,0.276,WF
0.39512,0.158746228,0.373333333,0.666666667,0.133333333,5,0.228,0.176,0.312,0.284,WF
0.403413333,0.155314288,0.406666667,0.666666667,0.133333333,5,0.208,0.14,0.352,0.3,WF
0.388613333,0.146555686,0.373333333,0.666666667,0.14,4.761904762,0.232,0.16,0.352,0.256,WF
0.38616,0.152970035,0.373333333,0.666666667,0.133333333,5,0.26,0.152,0.3,0.288,WF
0.393146667,0.149092033,0.406666667,0.666666667,0.133333333,5,0.24,0.152,0.368,0.24,WF
0.395893333,0.155659061,0.393333333,0.666666667,0.133333333,5,0.22,0.172,0.32,0.288,WF
0.389653333,0.145600251,0.39,0.666666667,0.133333333,5,0.208,0.196,0.336,0.26,WF
0.38368,0.157859298,0.366666667,0.666666667,0.14,4.761904762,0.268,0.172,0.292,0.268,WF
0.41168,0.142913288,0.413333333,0.666666667,0.133333333,5,0.144,0.204,0.344,0.308,WF
0.397546667,0.151549571,0.386666667,0.666666667,0.133333333,5,0.236,0.112,0.352,0.3,WF
0.41208,0.140856159,0.413333333,0.666666667,0.166666667,4,0.176,0.14,0.392,0.292,WF
0.395146667,0.148235195,0.393333333,0.666666667,0.14,4.761904762,0.224,0.136,0.364,0.276,WF
0.399333333,0.151772217,0.386666667,0.666666667,0.133333333,5,0.22,0.18,0.3,0.3,WF
0.380613333,0.152148313,0.366666667,0.66,0.133333333,4.95,0.244,0.18,0.344,0.232,WF
0.41408,0.152503349,0.42,0.666666667,0.133333333,5,0.176,0.148,0.388,0.288,WF
0.400293333,0.154268446,0.38,0.666666667,0.133333333,5,0.196,0.164,0.34,0.3,WF
0.401253333,0.149920201,0.386666667,0.666666667,0.14,4.761904762,0.204,0.18,0.328,0.288,WF
0.401253333,0.15063167,0.39,0.666666667,0.14,4.761904762,0.204,0.172,0.336,0.288,WF
0.398933333,0.145809593,0.393333333,0.66,0.133333333,4.95,0.196,0.164,0.352,0.288,WF
0.39072,0.144936604,0.383333333,0.666666667,0.133333333,5,0.208,0.164,0.38,0.248,WF
0.39928,0.159106207,0.36,0.666666667,0.133333333,5,0.224,0.172,0.324,0.28,WF
0.39744,0.150805149,0.386666667,0.666666667,0.146666667,4.545454545,0.232,0.116,0.38,0.272,WF
0.3816,0.149646974,0.35,0.66,0.146666667,4.5,0.236,0.18,0.352,0.232,WF
0.40128,0.155739106,0.386666667,0.666666667,0.133333333,5,0.208,0.204,0.284,0.304,WF
0.375306667,0.15408181,0.366666667,0.666666667,0.133333333,5,0.272,0.164,0.288,0.276,WF
0.386613333,0.151668386,0.373333333,0.666666667,0.133333333,5,0.24,0.168,0.324,0.268,WF
0.380586667,0.159409925,0.386666667,0.666666667,0.133333333,5,0.272,0.168,0.288,0.272,WF
0.382906667,0.155502081,0.366666667,0.666666667,0.133333333,5,0.232,0.188,0.336,0.244,WF
0.395093333,0.143644521,0.38,0.666666667,0.14,4.761904762,0.196,0.172,0.356,0.276,WF
0.390693333,0.155011362,0.393333333,0.666666667,0.133333333,5,0.236,0.188,0.296,0.28,WF
0.393333333,0.149562503,0.386666667,0.666666667,0.133333333,5,0.208,0.148,0.384,0.26,WF
0.384933333,0.14430872,0.366666667,0.666666667,0.133333333,5,0.216,0.188,0.352,0.244,WF
0.38976,0.150863749,0.386666667,0.666666667,0.14,4.761904762,0.236,0.148,0.352,0.264,WF
0.368266667,0.15531724,0.353333333,0.666666667,0.14,4.761904762,0.284,0.176,0.324,0.216,WF
0.383786667,0.150663174,0.38,0.66,0.133333333,4.95,0.228,0.188,0.316,0.268,WF
0.40816,0.148140011,0.42,0.666666667,0.133333333,5,0.196,0.148,0.344,0.312,WF
0.403706667,0.143084973,0.393333333,0.66,0.14,4.714285714,0.192,0.136,0.404,0.268,WF
0.405546667,0.144796981,0.39,0.666666667,0.133333333,5,0.18,0.18,0.372,0.268,WF
0.382933333,0.162157255,0.366666667,0.66,0.133333333,4.95,0.276,0.148,0.292,0.284,WF
0.410906667,0.14813424,0.406666667,0.66,0.14,4.714285714,0.184,0.18,0.3,0.336,WF
0.418906667,0.145307243,0.416666667,0.666666667,0.14,4.761904762,0.152,0.176,0.34,0.332,WF
0.38664,0.154086965,0.373333333,0.666666667,0.133333333,5,0.244,0.172,0.328,0.256,WF
0.4068,0.154163343,0.396666667,0.666666667,0.133333333,5,0.192,0.156,0.356,0.296,WF
0.385413333,0.148197056,0.38,0.666666667,0.133333333,5,0.24,0.14,0.352,0.268,WF
0.386933333,0.142566267,0.373333333,0.666666667,0.133333333,5,0.2,0.2,0.352,0.248,WF
0.405226667,0.149780941,0.4,0.666666667,0.14,4.761904762,0.208,0.148,0.332,0.312,WF
0.41328,0.16304881,0.413333333,0.666666667,0.133333333,5,0.208,0.168,0.276,0.348,WF
0.394773333,0.144567141,0.39,0.666666667,0.133333333,5,0.188,0.192,0.34,0.28,WF
0.3948,0.147494863,0.403333333,0.666666667,0.133333333,5,0.232,0.176,0.32,0.272,WF
0.40448,0.151560736,0.39,0.666666667,0.14,4.761904762,0.188,0.184,0.316,0.312,WF
0.397226667,0.157254862,0.386666667,0.666666667,0.14,4.761904762,0.232,0.2,0.284,0.284,WF
0.397866667,0.152810587,0.383333333,0.666666667,0.14,4.761904762,0.224,0.14,0.336,0.3,WF
0.395066667,0.150087941,0.4,0.666666667,0.14,4.761904762,0.188,0.176,0.352,0.284,WF
0.397733333,0.156621002,0.393333333,0.666666667,0.133333333,5,0.236,0.14,0.32,0.304,WF
0.380266667,0.151646975,0.36,0.66,0.133333333,4.95,0.268,0.18,0.32,0.232,WF
0.394533333,0.155535034,0.403333333,0.666666667,0.133333333,5,0.252,0.144,0.296,0.308,WF
0.400933333,0.149846329,0.393333333,0.666666667,0.133333333,5,0.204,0.156,0.364,0.276,WF
0.400506667,0.150183916,0.406666667,0.666666667,0.133333333,5,0.208,0.128,0.396,0.268,WF
0.39552,0.145316349,0.38,0.666666667,0.146666667,4.545454545,0.196,0.188,0.352,0.264,WF
0.404826667,0.137852436,0.38,0.666666667,0.133333333,5,0.16,0.196,0.38,0.264,WF
0.39576,0.158315472,0.376666667,0.666666667,0.133333333,5,0.244,0.148,0.292,0.316,WF
0.399173333,0.15255852,0.38,0.666666667,0.133333333,5,0.224,0.196,0.252,0.328,WF
0.405973333,0.154796751,0.413333333,0.666666667,0.133333333,5,0.216,0.132,0.332,0.32,WF
0.3868,0.153642608,0.36,0.666666667,0.133333333,5,0.224,0.204,0.3,0.272,WF
0.403333333,0.147503091,0.413333333,0.666666667,0.133333333,5,0.208,0.148,0.352,0.292,WF
0.391413333,0.154937343,0.393333333,0.666666667,0.133333333,5,0.248,0.156,0.328,0.268,WF
0.39824,0.14693451,0.4,0.666666667,0.133333333,5,0.208,0.176,0.352,0.264,WF
0.389706667,0.150171115,0.366666667,0.666666667,0.14,4.761904762,0.208,0.184,0.332,0.276,WF
0.40584,0.157197202,0.393333333,0.666666667,0.14,4.761904762,0.196,0.196,0.3,0.308,WF
0.383173333,0.149358501,0.36,0.666666667,0.133333333,5,0.26,0.172,0.324,0.244,WF
0.398586667,0.14772876,0.39,0.666666667,0.146666667,4.545454545,0.204,0.18,0.336,0.28,WF
0.398186667,0.154229674,0.393333333,0.666666667,0.133333333,5,0.232,0.144,0.324,0.3,WF
0.391733333,0.145477472,0.383333333,0.666666667,0.133333333,5,0.212,0.148,0.404,0.236,WF
0.387653333,0.141289733,0.38,0.66,0.133333333,4.95,0.224,0.152,0.38,0.244,WF
0.374586667,0.148778854,0.366666667,0.653333333,0.133333333,4.9,0.26,0.164,0.34,0.236,WF
0.38544,0.148350764,0.386666667,0.666666667,0.133333333,5,0.248,0.188,0.316,0.248,WF
0.406373333,0.13876263,0.393333333,0.666666667,0.14,4.761904762,0.14,0.24,0.328,0.292,WF
0.408746667,0.149118884,0.39,0.666666667,0.14,4.761904762,0.188,0.172,0.32,0.32,WF
0.409013333,0.149507013,0.413333333,0.666666667,0.14,4.761904762,0.176,0.172,0.328,0.324,WF
0.399226667,0.148114815,0.393333333,0.666666667,0.133333333,5,0.196,0.176,0.348,0.28,WF
0.396933333,0.162051826,0.366666667,0.666666667,0.133333333,5,0.228,0.192,0.284,0.296,WF
0.39376,0.156507496,0.373333333,0.666666667,0.133333333,5,0.252,0.156,0.304,0.288,WF
0.403653333,0.151239368,0.406666667,0.666666667,0.14,4.761904762,0.2,0.172,0.36,0.268,WF
0.39544,0.147329666,0.393333333,0.666666667,0.133333333,5,0.212,0.192,0.308,0.288,WF
0.386533333,0.152793357,0.386666667,0.666666667,0.133333333,5,0.24,0.18,0.308,0.272,WF
0.410666667,0.148675545,0.406666667,0.666666667,0.14,4.761904762,0.188,0.156,0.376,0.28,WF
