mean,std,median,max,min,maxmin,small,medium,large,huge,Heuristic
0.32552,0.042039916,0.326666667,0.4,0.266666667,1.5,0,0.584,0.416,0,NF
0.323546667,0.041507179,0.326666667,0.4,0.266666667,1.5,0,0.628,0.372,0,NF
0.328826667,0.03943998,0.326666667,0.4,0.266666667,1.5,0,0.556,0.444,0,NF
0.327733333,0.042747247,0.326666667,0.4,0.266666667,1.5,0,0.6,0.4,0,NF
0.32224,0.04368108,0.326666667,0.4,0.266666667,1.5,0,0.588,0.412,0,NF
0.324453333,0.039945174,0.326666667,0.4,0.266666667,1.5,0,0.564,0.436,0,NF
0.32328,0.041828967,0.326666667,0.4,0.266666667,1.5,0,0.596,0.404,0,NF
0.320986667,0.042386471,0.313333333,0.4,0.266666667,1.5,0,0.68,0.32,0,NF
0.318773333,0.040034648,0.32,0.4,0.266666667,1.5,0,0.64,0.36,0,NF
0.3216,0.04143693,0.32,0.4,0.266666667,1.5,0,0.592,0.408,0,NF
0.319253333,0.043441558,0.313333333,0.4,0.266666667,1.5,0,0.664,0.336,0,NF
0.325493333,0.042388012,0.32,0.4,0.266666667,1.5,0,0.616,0.384,0,NF
0.324106667,0.041410077,0.32,0.4,0.266666667,1.5,0,0.632,0.368,0,NF
0.32104,0.043309984,0.32,0.4,0.266666667,1.5,0,0.604,0.396,0,NF
0.329786667,0.038183296,0.333333333,0.4,0.266666667,1.5,0,0.556,0.444,0,NF
0.321706667,0.040517879,0.32,0.4,0.266666667,1.5,0,0.664,0.336,0,NF
0.325386667,0.04060406,0.326666667,0.4,0.266666667,1.5,0,0.608,0.392,0,NF
0.320426667,0.042402159,0.32,0.4,0.266666667,1.5,0,0.612,0.388,0,NF
0.322853333,0.039227717,0.32,0.4,0.266666667,1.5,0,0.584,0.416,0,NF
0.325413333,0.039465786,0.326666667,0.4,0.266666667,1.5,0,0.592,0.408,0,NF
0.320906667,0.043170585,0.32,0.4,0.266666667,1.5,0,0.632,0.368,0,NF
0.321973333,0.041746982,0.32,0.4,0.266666667,1.5,0,0.624,0.376,0,NF
0.326346667,0.042809467,0.32,0.4,0.266666667,1.5,0,0.608,0.392,0,NF
0.319413333,0.041874984,0.313333333,0.4,0.266666667,1.5,0,0.64,0.36,0,NF
0.325946667,0.040009111,0.326666667,0.4,0.266666667,1.5,0,0.592,0.408,0,NF
0.327066667,0.041968731,0.326666667,0.4,0.266666667,1.5,0,0.58,0.42,0,NF
0.33296,0.038802273,0.333333333,0.4,0.266666667,1.5,0,0.552,0.448,0,NF
0.32512,0.041726557,0.326666667,0.4,0.266666667,1.5,0,0.628,0.372,0,NF
0.31856,0.039111817,0.316666667,0.4,0.266666667,1.5,0,0.644,0.356,0,NF
0.320426667,0.041603247,0.32,0.4,0.266666667,1.5,0,0.632,0.368,0,NF
0.320933333,0.042760815,0.32,0.4,0.266666667,1.5,0,0.58,0.42,0,NF
0.32568,0.042373836,0.323333333,0.4,0.266666667,1.5,0,0.576,0.424,0,NF
0.32744,0.041839958,0.326666667,0.4,0.266666667,1.5,0,0.556,0.444,0,NF
0.31968,0.039649117,0.32,0.4,0.266666667,1.5,0,0.676,0.324,0,NF
0.32856,0.040871444,0.326666667,0.4,0.266666667,1.5,0,0.604,0.396,0,NF
0.325706667,0.040670015,0.326666667,0.4,0.266666667,1.5,0,0.584,0.416,0,NF
0.32048,0.041378962,0.313333333,0.4,0.266666667,1.5,0,0.612,0.388,0,NF
0.327386667,0.040443953,0.326666667,0.4,0.266666667,1.5,0,0.56,0.44,0,NF
0.319386667,0.040670165,0.32,0.4,0.266666667,1.5,0,0.648,0.352,0,NF
0.32536,0.040684452,0.333333333,0.4,0.266666667,1.5,0,0.588,0.412,0,NF
0.326853333,0.041258221,0.333333333,0.4,0.266666667,1.5,0,0.528,0.472,0,NF
0.325386667,0.041872256,0.326666667,0.4,0.266666667,1.5,0,0.596,0.404,0,NF
0.319146667,0.042517611,0.32,0.4,0.266666667,1.5,0,0.668,0.332,0,NF
0.320453333,0.042395566,0.313333333,0.4,0.266666667,1.5,0,0.632,0.368,0,NF
0.327146667,0.04233418,0.32,0.4,0.266666667,1.5,0,0.616,0.384,0,NF
0.318053333,0.042069796,0.313333333,0.4,0.266666667,1.5,0,0.64,0.36,0,NF
0.320906667,0.040649295,0.32,0.4,0.266666667,1.5,0,0.628,0.372,0,NF
0.326266667,0.039316108,0.326666667,0.4,0.266666667,1.5,0,0.556,0.444,0,NF
0.32688,0.041840188,0.32,0.4,0.266666667,1.5,0,0.608,0.392,0,NF
0.32344,0.040743724,0.32,0.4,0.266666667,1.5,0,0.592,0.408,0,NF
0.32392,0.040462661,0.326666667,0.4,0.266666667,1.5,0,0.62,0.38,0,NF
0.316106667,0.041906242,0.313333333,0.4,0.266666667,1.5,0,0.652,0.348,0,NF
0.32648,0.041413672,0.326666667,0.4,0.266666667,1.5,0,0.572,0.428,0,NF
0.331973333,0.038810047,0.333333333,0.4,0.266666667,1.5,0,0.548,0.452,0,NF
0.321733333,0.040289227,0.32,0.4,0.266666667,1.5,0,0.612,0.388,0,NF
0.320666667,0.041520628,0.32,0.4,0.266666667,1.5,0,0.644,0.356,0,NF
0.325493333,0.039700476,0.326666667,0.4,0.266666667,1.5,0,0.588,0.412,0,NF
0.322053333,0.038751797,0.32,0.4,0.266666667,1.5,0,0.648,0.352,0,NF
0.325013333,0.041512296,0.326666667,0.4,0.266666667,1.5,0,0.604,0.396,0,NF
0.3244,0.040633317,0.32,0.4,0.266666667,1.5,0,0.608,0.392,0,NF
0.3236,0.042964863,0.32,0.4,0.266666667,1.5,0,0.592,0.408,0,NF
0.31896,0.04300808,0.32,0.4,0.266666667,1.5,0,0.62,0.38,0,NF
0.323066667,0.038836492,0.32,0.4,0.266666667,1.5,0,0.632,0.368,0,NF
0.328533333,0.040537222,0.333333333,0.4,0.266666667,1.5,0,0.6,0.4,0,NF
0.316373333,0.043386366,0.313333333,0.4,0.266666667,1.5,0,0.636,0.364,0,NF
0.32736,0.041745272,0.326666667,0.4,0.266666667,1.5,0,0.572,0.428,0,NF
0.322213333,0.041449515,0.32,0.4,0.266666667,1.5,0,0.628,0.372,0,NF
0.32216,0.041019485,0.326666667,0.4,0.266666667,1.5,0,0.62,0.38,0,NF
0.324933333,0.039991298,0.326666667,0.4,0.266666667,1.5,0,0.588,0.412,0,NF
0.320986667,0.043754057,0.313333333,0.4,0.266666667,1.5,0,0.648,0.352,0,NF
0.319413333,0.041061472,0.32,0.4,0.266666667,1.5,0,0.624,0.376,0,NF
0.327573333,0.041574063,0.326666667,0.4,0.266666667,1.5,0,0.568,0.432,0,NF
0.32352,0.039637591,0.32,0.4,0.266666667,1.5,0,0.616,0.384,0,NF
0.322053333,0.043421872,0.32,0.4,0.266666667,1.5,0,0.588,0.412,0,NF
0.32152,0.041459332,0.323333333,0.4,0.266666667,1.5,0,0.612,0.388,0,NF
0.322213333,0.040092361,0.32,0.4,0.266666667,1.5,0,0.596,0.404,0,NF
0.322266667,0.041399222,0.32,0.4,0.266666667,1.5,0,0.604,0.396,0,NF
0.320213333,0.040750969,0.32,0.4,0.266666667,1.5,0,0.616,0.384,0,NF
0.328533333,0.040466711,0.326666667,0.4,0.266666667,1.5,0,0.556,0.444,0,NF
0.325813333,0.040417067,0.326666667,0.4,0.266666667,1.5,0,0.588,0.412,0,NF
0.32536,0.043627149,0.32,0.4,0.266666667,1.5,0,0.548,0.452,0,NF
0.327813333,0.039246822,0.326666667,0.4,0.266666667,1.5,0,0.572,0.428,0,NF
0.322986667,0.040155485,0.326666667,0.4,0.266666667,1.5,0,0.592,0.408,0,NF
0.324346667,0.040748735,0.326666667,0.4,0.266666667,1.5,0,0.624,0.376,0,NF
0.319013333,0.039400967,0.313333333,0.4,0.266666667,1.5,0,0.684,0.316,0,NF
0.3228,0.041525786,0.326666667,0.4,0.266666667,1.5,0,0.584,0.416,0,NF
0.320293333,0.040914395,0.32,0.4,0.266666667,1.5,0,0.648,0.352,0,NF
0.322746667,0.038750138,0.32,0.4,0.266666667,1.5,0,0.64,0.36,0,NF
0.319866667,0.042729079,0.32,0.4,0.266666667,1.5,0,0.612,0.388,0,NF
0.32368,0.039301859,0.32,0.4,0.266666667,1.5,0,0.616,0.384,0,NF
0.322933333,0.039672015,0.32,0.4,0.266666667,1.5,0,0.604,0.396,0,NF
0.319813333,0.037860695,0.32,0.4,0.266666667,1.5,0,0.656,0.344,0,NF
0.320346667,0.041416947,0.32,0.4,0.266666667,1.5,0,0.632,0.368,0,NF
0.32096,0.044404566,0.313333333,0.4,0.266666667,1.5,0,0.64,0.36,0,NF
0.32032,0.040570285,0.32,0.4,0.266666667,1.5,0,0.628,0.372,0,NF
0.325973333,0.040763127,0.326666667,0.4,0.266666667,1.5,0,0.608,0.392,0,NF
0.323013333,0.039456196,0.323333333,0.4,0.266666667,1.5,0,0.604,0.396,0,NF
0.3184,0.040702444,0.32,0.4,0.266666667,1.5,0,0.652,0.348,0,NF
0.325573333,0.04127438,0.32,0.4,0.266666667,1.5,0,0.596,0.404,0,NF
0.327146667,0.040006033,0.326666667,0.4,0.266666667,1.5,0,0.56,0.44,0,NF
0.319866667,0.037652916,0.32,0.4,0.266666667,1.5,0,0.676,0.324,0,NF
0.322213333,0.041389184,0.326666667,0.4,0.266666667,1.5,0,0.588,0.412,0,NF
0.3236,0.041191751,0.32,0.4,0.266666667,1.5,0,0.62,0.38,0,NF
0.324826667,0.040004364,0.326666667,0.4,0.266666667,1.5,0,0.592,0.408,0,NF
0.32648,0.039431036,0.326666667,0.4,0.266666667,1.5,0,0.572,0.428,0,NF
0.323226667,0.042815745,0.32,0.4,0.266666667,1.5,0,0.604,0.396,0,NF
0.324133333,0.041305989,0.326666667,0.4,0.266666667,1.5,0,0.604,0.396,0,NF
0.32176,0.040112684,0.32,0.4,0.266666667,1.5,0,0.6,0.4,0,NF
0.32056,0.040802385,0.32,0.4,0.266666667,1.5,0,0.62,0.38,0,NF
0.325546667,0.041422592,0.32,0.4,0.266666667,1.5,0,0.572,0.428,0,NF
0.324373333,0.041343817,0.323333333,0.4,0.266666667,1.5,0,0.628,0.372,0,NF
0.321653333,0.041807924,0.32,0.4,0.266666667,1.5,0,0.584,0.416,0,NF
0.322453333,0.041781275,0.326666667,0.4,0.266666667,1.5,0,0.632,0.368,0,NF
0.3228,0.041184818,0.323333333,0.4,0.266666667,1.5,0,0.6,0.4,0,NF
0.329786667,0.040262955,0.33,0.4,0.266666667,1.5,0,0.552,0.448,0,NF
0.326026667,0.040451923,0.326666667,0.4,0.266666667,1.5,0,0.564,0.436,0,NF
0.3212,0.038741699,0.32,0.4,0.266666667,1.5,0,0.644,0.356,0,NF
0.317013333,0.039883418,0.313333333,0.4,0.266666667,1.5,0,0.66,0.34,0,NF
0.312986667,0.042286974,0.313333333,0.4,0.266666667,1.5,0,0.668,0.332,0,NF
0.32512,0.042164854,0.326666667,0.4,0.266666667,1.5,0,0.58,0.42,0,NF
0.32296,0.039405932,0.32,0.4,0.266666667,1.5,0,0.612,0.388,0,NF
0.316213333,0.045182646,0.32,0.4,0.266666667,1.5,0,0.64,0.36,0,NF
0.323626667,0.03798592,0.32,0.4,0.266666667,1.5,0,0.612,0.388,0,NF
0.32128,0.040647995,0.32,0.4,0.266666667,1.5,0,0.652,0.348,0,NF
0.324,0.042070466,0.32,0.4,0.266666667,1.5,0,0.576,0.424,0,NF
0.325146667,0.040337718,0.326666667,0.4,0.266666667,1.5,0,0.572,0.428,0,NF
0.32568,0.039119091,0.326666667,0.4,0.266666667,1.5,0,0.576,0.424,0,NF
0.32656,0.039704252,0.326666667,0.4,0.266666667,1.5,0,0.608,0.392,0,NF
0.322213333,0.041358985,0.32,0.4,0.266666667,1.5,0,0.584,0.416,0,NF
0.32112,0.041910944,0.313333333,0.4,0.266666667,1.5,0,0.612,0.388,0,NF
0.323813333,0.040389014,0.326666667,0.4,0.266666667,1.5,0,0.616,0.384,0,NF
0.318826667,0.042045546,0.32,0.4,0.266666667,1.5,0,0.604,0.396,0,NF
0.3224,0.040579471,0.32,0.4,0.266666667,1.5,0,0.616,0.384,0,NF
0.32496,0.041814311,0.326666667,0.4,0.266666667,1.5,0,0.612,0.388,0,NF
0.319706667,0.040634231,0.313333333,0.4,0.266666667,1.5,0,0.64,0.36,0,NF
0.329546667,0.038963235,0.326666667,0.4,0.266666667,1.5,0,0.552,0.448,0,NF
0.319973333,0.038695821,0.32,0.4,0.266666667,1.5,0,0.684,0.316,0,NF
0.31648,0.04294451,0.313333333,0.4,0.266666667,1.5,0,0.66,0.34,0,NF
0.32648,0.04237232,0.32,0.4,0.266666667,1.5,0,0.596,0.404,0,NF
0.325946667,0.041230697,0.326666667,0.4,0.266666667,1.5,0,0.58,0.42,0,NF
0.32608,0.040377655,0.323333333,0.4,0.266666667,1.5,0,0.6,0.4,0,NF
0.31592,0.043516478,0.313333333,0.4,0.266666667,1.5,0,0.644,0.356,0,NF
0.323386667,0.041811895,0.32,0.4,0.266666667,1.5,0,0.58,0.42,0,NF
0.327146667,0.041722622,0.326666667,0.4,0.266666667,1.5,0,0.572,0.428,0,NF
0.323813333,0.04207302,0.32,0.4,0.266666667,1.5,0,0.6,0.4,0,NF
0.314106667,0.043500627,0.306666667,0.4,0.266666667,1.5,0,0.64,0.36,0,NF
0.32448,0.039724855,0.32,0.4,0.266666667,1.5,0,0.628,0.372,0,NF
0.32824,0.041280434,0.333333333,0.4,0.266666667,1.5,0,0.556,0.444,0,NF
0.322426667,0.041925703,0.32,0.4,0.266666667,1.5,0,0.628,0.372,0,NF
0.32888,0.039269192,0.326666667,0.4,0.266666667,1.5,0,0.564,0.436,0,NF
0.32144,0.040169956,0.32,0.4,0.266666667,1.5,0,0.664,0.336,0,NF
0.326453333,0.040825362,0.326666667,0.4,0.266666667,1.5,0,0.564,0.436,0,NF
0.31936,0.041694788,0.32,0.4,0.266666667,1.5,0,0.644,0.356,0,NF
0.325786667,0.041477926,0.33,0.4,0.266666667,1.5,0,0.588,0.412,0,NF
0.323386667,0.042033293,0.326666667,0.4,0.266666667,1.5,0,0.56,0.44,0,NF
0.32296,0.040597316,0.326666667,0.4,0.266666667,1.5,0,0.624,0.376,0,NF
0.322133333,0.040449063,0.32,0.4,0.266666667,1.5,0,0.652,0.348,0,NF
0.327386667,0.04197295,0.333333333,0.4,0.266666667,1.5,0,0.572,0.428,0,NF
0.325653333,0.04103573,0.32,0.4,0.266666667,1.5,0,0.58,0.42,0,NF
0.32264,0.039242711,0.32,0.4,0.266666667,1.5,0,0.636,0.364,0,NF
0.32128,0.040370405,0.326666667,0.4,0.266666667,1.5,0,0.624,0.376,0,NF
0.317866667,0.041348099,0.313333333,0.4,0.266666667,1.5,0,0.632,0.368,0,NF
0.323173333,0.041541807,0.32,0.4,0.266666667,1.5,0,0.624,0.376,0,NF
0.32208,0.039654159,0.32,0.4,0.266666667,1.5,0,0.576,0.424,0,NF
0.322213333,0.03998537,0.32,0.4,0.266666667,1.5,0,0.62,0.38,0,NF
0.315013333,0.044135049,0.306666667,0.4,0.266666667,1.5,0,0.64,0.36,0,NF
0.31928,0.041308547,0.32,0.4,0.266666667,1.5,0,0.652,0.348,0,NF
0.322746667,0.040634337,0.32,0.4,0.266666667,1.5,0,0.596,0.404,0,NF
0.32744,0.039622575,0.326666667,0.4,0.266666667,1.5,0,0.62,0.38,0,NF
0.3252,0.043153059,0.32,0.4,0.266666667,1.5,0,0.596,0.404,0,NF
0.334,0.037059476,0.333333333,0.4,0.266666667,1.5,0,0.524,0.476,0,WF
0.334213333,0.035232748,0.34,0.4,0.266666667,1.5,0,0.496,0.504,0,WF
0.3348,0.038686373,0.326666667,0.4,0.266666667,1.5,0,0.548,0.452,0,WF
0.334106667,0.035842972,0.333333333,0.4,0.266666667,1.5,0,0.54,0.46,0,WF
0.33368,0.035774902,0.333333333,0.4,0.266666667,1.5,0,0.536,0.464,0,WF
0.334133333,0.037165044,0.326666667,0.4,0.266666667,1.5,0,0.524,0.476,0,WF
0.33624,0.036771727,0.333333333,0.4,0.266666667,1.5,0,0.54,0.46,0,WF
0.33512,0.037362974,0.326666667,0.4,0.266666667,1.5,0,0.584,0.416,0,WF
0.33432,0.037824659,0.333333333,0.4,0.266666667,1.5,0,0.548,0.452,0,WF
0.332293333,0.03477451,0.333333333,0.4,0.266666667,1.5,0,0.528,0.472,0,WF
0.33704,0.038941176,0.34,0.4,0.266666667,1.5,0,0.488,0.512,0,WF
0.334613333,0.038226605,0.326666667,0.4,0.266666667,1.5,0,0.56,0.44,0,WF
0.332453333,0.03544992,0.333333333,0.4,0.266666667,1.5,0,0.556,0.444,0,WF
0.332746667,0.035579135,0.333333333,0.4,0.266666667,1.5,0,0.552,0.448,0,WF
0.33272,0.035187733,0.333333333,0.4,0.266666667,1.5,0,0.544,0.456,0,WF
0.33296,0.035946353,0.326666667,0.4,0.266666667,1.5,0,0.576,0.424,0,WF
0.335173333,0.035958119,0.333333333,0.4,0.266666667,1.5,0,0.564,0.436,0,WF
0.3368,0.038781991,0.34,0.4,0.266666667,1.5,0,0.496,0.504,0,WF
0.33368,0.037337359,0.333333333,0.4,0.266666667,1.5,0,0.528,0.472,0,WF
0.33416,0.033664105,0.333333333,0.4,0.266666667,1.5,0,0.58,0.42,0,WF
0.335706667,0.03802185,0.333333333,0.4,0.266666667,1.5,0,0.528,0.472,0,WF
0.331946667,0.039026951,0.326666667,0.4,0.266666667,1.5,0,0.544,0.456,0,WF
0.33288,0.035483136,0.326666667,0.4,0.266666667,1.5,0,0.572,0.428,0,WF
0.33592,0.038622797,0.333333333,0.4,0.266666667,1.5,0,0.508,0.492,0,WF
0.33352,0.035040116,0.333333333,0.4,0.266666667,1.5,0,0.548,0.452,0,WF
0.334506667,0.038052211,0.333333333,0.4,0.266666667,1.5,0,0.544,0.456,0,WF
0.335013333,0.036458883,0.333333333,0.4,0.266666667,1.5,0,0.544,0.456,0,WF
0.329653333,0.035937931,0.326666667,0.4,0.266666667,1.5,0,0.568,0.432,0,WF
0.333973333,0.036601978,0.333333333,0.4,0.266666667,1.5,0,0.504,0.496,0,WF
0.334613333,0.036915389,0.326666667,0.4,0.266666667,1.5,0,0.556,0.444,0,WF
0.336693333,0.035984269,0.333333333,0.4,0.266666667,1.5,0,0.552,0.448,0,WF
0.33304,0.0391396,0.333333333,0.4,0.266666667,1.5,0,0.528,0.472,0,WF
0.33528,0.036440667,0.333333333,0.4,0.266666667,1.5,0,0.532,0.468,0,WF
0.33592,0.03922353,0.333333333,0.4,0.266666667,1.5,0,0.54,0.46,0,WF
0.334346667,0.038113066,0.333333333,0.4,0.266666667,1.5,0,0.52,0.48,0,WF
0.33296,0.035218996,0.333333333,0.4,0.266666667,1.5,0,0.568,0.432,0,WF
0.336,0.037693425,0.333333333,0.4,0.266666667,1.5,0,0.556,0.444,0,WF
0.33504,0.036679725,0.333333333,0.4,0.266666667,1.5,0,0.54,0.46,0,WF
0.336213333,0.038432806,0.326666667,0.4,0.266666667,1.5,0,0.52,0.48,0,WF
0.33224,0.03637348,0.333333333,0.4,0.266666667,1.5,0,0.536,0.464,0,WF
0.334373333,0.038049068,0.333333333,0.4,0.266666667,1.5,0,0.528,0.472,0,WF
0.33416,0.036988742,0.326666667,0.4,0.266666667,1.5,0,0.536,0.464,0,WF
0.333893333,0.036213547,0.33,0.4,0.266666667,1.5,0,0.528,0.472,0,WF
0.334,0.036982334,0.333333333,0.4,0.266666667,1.5,0,0.524,0.476,0,WF
0.33496,0.034525188,0.333333333,0.4,0.266666667,1.5,0,0.536,0.464,0,WF
0.334533333,0.035890905,0.333333333,0.4,0.266666667,1.5,0,0.536,0.464,0,WF
0.3348,0.036237355,0.326666667,0.4,0.266666667,1.5,0,0.56,0.44,0,WF
0.3344,0.036757463,0.333333333,0.4,0.266666667,1.5,0,0.52,0.48,0,WF
0.333226667,0.039256672,0.33,0.4,0.266666667,1.5,0,0.532,0.468,0,WF
0.336933333,0.035844127,0.333333333,0.4,0.266666667,1.5,0,0.532,0.468,0,WF
0.335626667,0.037433066,0.333333333,0.4,0.266666667,1.5,0,0.516,0.484,0,WF
0.330933333,0.033823966,0.333333333,0.4,0.266666667,1.5,0,0.556,0.444,0,WF
0.333573333,0.036682304,0.333333333,0.4,0.266666667,1.5,0,0.552,0.448,0,WF
0.332053333,0.035238168,0.333333333,0.4,0.266666667,1.5,0,0.532,0.468,0,WF
0.334693333,0.034536766,0.333333333,0.4,0.266666667,1.5,0,0.548,0.452,0,WF
0.335786667,0.037053801,0.333333333,0.4,0.266666667,1.5,0,0.504,0.496,0,WF
0.33656,0.038253799,0.333333333,0.4,0.266666667,1.5,0,0.512,0.488,0,WF
0.332693333,0.034212492,0.333333333,0.4,0.266666667,1.5,0,0.552,0.448,0,WF
0.335493333,0.038287193,0.333333333,0.4,0.266666667,1.5,0,0.548,0.452,0,WF
0.335866667,0.040617501,0.333333333,0.4,0.266666667,1.5,0,0.528,0.472,0,WF
0.332426667,0.036965138,0.333333333,0.4,0.266666667,1.5,0,0.516,0.484,0,WF
0.333893333,0.035107373,0.333333333,0.4,0.266666667,1.5,0,0.544,0.456,0,WF
0.334453333,0.03647802,0.333333333,0.4,0.266666667,1.5,0,0.532,0.468,0,WF
0.335333333,0.037637743,0.326666667,0.4,0.266666667,1.5,0,0.532,0.468,0,WF
0.33568,0.039322745,0.326666667,0.4,0.266666667,1.5,0,0.532,0.468,0,WF
0.335626667,0.036827361,0.333333333,0.4,0.266666667,1.5,0,0.512,0.488,0,WF
0.33624,0.037225212,0.326666667,0.4,0.266666667,1.5,0,0.524,0.476,0,WF
0.336133333,0.03816145,0.333333333,0.4,0.266666667,1.5,0,0.552,0.448,0,WF
0.332666667,0.036681876,0.326666667,0.4,0.266666667,1.5,0,0.56,0.44,0,WF
0.336053333,0.038258344,0.333333333,0.4,0.266666667,1.5,0,0.568,0.432,0,WF
0.333706667,0.036346333,0.333333333,0.4,0.266666667,1.5,0,0.56,0.44,0,WF
0.334186667,0.038112317,0.333333333,0.4,0.266666667,1.5,0,0.524,0.476,0,WF
0.33464,0.037008618,0.34,0.4,0.266666667,1.5,0,0.496,0.504,0,WF
0.333573333,0.034932653,0.326666667,0.4,0.266666667,1.5,0,0.548,0.452,0,WF
0.3336,0.034222674,0.333333333,0.4,0.266666667,1.5,0,0.52,0.48,0,WF
0.33616,0.037315199,0.34,0.4,0.266666667,1.5,0,0.496,0.504,0,WF
0.334026667,0.037114332,0.333333333,0.4,0.266666667,1.5,0,0.548,0.452,0,WF
0.333786667,0.036568187,0.333333333,0.4,0.266666667,1.5,0,0.576,0.424,0,WF
0.333786667,0.036913116,0.34,0.4,0.266666667,1.5,0,0.496,0.504,0,WF
0.333093333,0.035303683,0.333333333,0.4,0.266666667,1.5,0,0.516,0.484,0,WF
0.335466667,0.03853729,0.333333333,0.4,0.266666667,1.5,0,0.532,0.468,0,WF
0.334906667,0.036891911,0.333333333,0.4,0.266666667,1.5,0,0.524,0.476,0,WF
0.334853333,0.040084703,0.333333333,0.4,0.266666667,1.5,0,0.564,0.436,0,WF
0.3352,0.037375765,0.34,0.4,0.266666667,1.5,0,0.488,0.512,0,WF
0.335066667,0.038642978,0.333333333,0.4,0.266666667,1.5,0,0.532,0.468,0,WF
0.334986667,0.036039108,0.333333333,0.4,0.266666667,1.5,0,0.548,0.452,0,WF
0.33512,0.034779971,0.333333333,0.4,0.266666667,1.5,0,0.508,0.492,0,WF
0.33512,0.034646282,0.333333333,0.4,0.266666667,1.5,0,0.568,0.432,0,WF
0.338053333,0.038074316,0.333333333,0.4,0.266666667,1.5,0,0.536,0.464,0,WF
0.33584,0.03742887,0.333333333,0.4,0.266666667,1.5,0,0.524,0.476,0,WF
0.333386667,0.034823412,0.333333333,0.4,0.266666667,1.5,0,0.544,0.456,0,WF
0.33384,0.035967053,0.333333333,0.4,0.266666667,1.5,0,0.544,0.456,0,WF
0.333546667,0.036268974,0.336666667,0.4,0.266666667,1.5,0,0.5,0.5,0,WF
0.335306667,0.037764615,0.333333333,0.4,0.266666667,1.5,0,0.564,0.436,0,WF
0.333493333,0.038126252,0.326666667,0.4,0.266666667,1.5,0,0.56,0.44,0,WF
0.33424,0.03700857,0.333333333,0.4,0.266666667,1.5,0,0.552,0.448,0,WF
0.333146667,0.036992719,0.333333333,0.4,0.266666667,1.5,0,0.568,0.432,0,WF
0.333626667,0.036681915,0.333333333,0.4,0.266666667,1.5,0,0.508,0.492,0,WF
0.33584,0.041093175,0.333333333,0.4,0.266666667,1.5,0,0.552,0.448,0,WF
0.332693333,0.036494536,0.333333333,0.4,0.266666667,1.5,0,0.54,0.46,0,WF
0.333093333,0.037982772,0.333333333,0.4,0.266666667,1.5,0,0.512,0.488,0,WF
0.333706667,0.038162189,0.333333333,0.4,0.266666667,1.5,0,0.528,0.472,0,WF
0.337173333,0.040454923,0.333333333,0.4,0.266666667,1.5,0,0.532,0.468,0,WF
0.333093333,0.035600731,0.333333333,0.4,0.266666667,1.5,0,0.56,0.44,0,WF
0.336746667,0.038537438,0.333333333,0.4,0.266666667,1.5,0,0.508,0.492,0,WF
0.33184,0.036654996,0.333333333,0.4,0.266666667,1.5,0,0.548,0.452,0,WF
0.332186667,0.036820546,0.326666667,0.4,0.266666667,1.5,0,0.544,0.456,0,WF
0.33592,0.038641279,0.34,0.4,0.266666667,1.5,0,0.496,0.504,0,WF
0.334773333,0.03573,0.333333333,0.4,0.266666667,1.5,0,0.544,0.456,0,WF
0.33272,0.03387481,0.326666667,0.4,0.266666667,1.5,0,0.552,0.448,0,WF
0.334586667,0.035322607,0.333333333,0.4,0.266666667,1.5,0,0.548,0.452,0,WF
0.334,0.0355049,0.333333333,0.4,0.266666667,1.5,0,0.52,0.48,0,WF
0.33408,0.035288987,0.333333333,0.4,0.266666667,1.5,0,0.556,0.444,0,WF
0.33336,0.037248028,0.326666667,0.4,0.266666667,1.5,0,0.56,0.44,0,WF
0.333706667,0.03877006,0.326666667,0.4,0.266666667,1.5,0,0.568,0.432,0,WF
0.330266667,0.036622463,0.333333333,0.4,0.266666667,1.5,0,0.572,0.428,0,WF
0.33504,0.03796618,0.34,0.4,0.266666667,1.5,0,0.496,0.504,0,WF
0.333013333,0.037857442,0.333333333,0.4,0.266666667,1.5,0,0.58,0.42,0,WF
0.33304,0.035459667,0.326666667,0.4,0.266666667,1.5,0,0.572,0.428,0,WF
0.33496,0.037584629,0.333333333,0.4,0.266666667,1.5,0,0.504,0.496,0,WF
0.338453333,0.041287931,0.333333333,0.4,0.266666667,1.5,0,0.52,0.48,0,WF
0.334106667,0.037848511,0.333333333,0.4,0.266666667,1.5,0,0.54,0.46,0,WF
0.332186667,0.037311726,0.333333333,0.4,0.266666667,1.5,0,0.568,0.432,0,WF
0.333733333,0.03548378,0.333333333,0.4,0.266666667,1.5,0,0.58,0.42,0,WF
0.334266667,0.034895394,0.333333333,0.4,0.266666667,1.5,0,0.54,0.46,0,WF
0.330826667,0.037737571,0.333333333,0.4,0.266666667,1.5,0,0.572,0.428,0,WF
0.335253333,0.037857065,0.333333333,0.4,0.266666667,1.5,0,0.528,0.472,0,WF
0.33488,0.038169971,0.333333333,0.4,0.266666667,1.5,0,0.524,0.476,0,WF
0.335813333,0.038578962,0.333333333,0.4,0.266666667,1.5,0,0.548,0.452,0,WF
0.334933333,0.035937374,0.333333333,0.4,0.266666667,1.5,0,0.548,0.452,0,WF
0.334933333,0.038604853,0.333333333,0.4,0.266666667,1.5,0,0.524,0.476,0,WF
0.333866667,0.036589062,0.333333333,0.4,0.266666667,1.5,0,0.556,0.444,0,WF
0.334106667,0.038558673,0.333333333,0.4,0.266666667,1.5,0,0.54,0.46,0,WF
