1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,Best
96,69,31,82,37,75,68,80,23,24,75,44,79,26,41,34,71,20,56,94,80,69,44,74,81,30,29,47,44,44,26,87,47,81,61,25,69,42,44,41,62,39,98,33,66,49,58,23,50,91,31,44,64,26,88,42,39,69,28,80,65,51,81,71,34,69,37,81,42,69,44,29,93,78,46,56,81,37,23,98,31,69,77,36,94,40,35,80,56,40,33,34,56,94,73,37,84,56,75,91,75,41,30,75,34,58,56,52,25,56,36,42,42,71,71,23,25,37,42,37,FF
92,92,98,67,81,92,37,58,91,68,25,30,58,97,81,65,58,81,68,67,58,58,27,25,92,56,67,21,73,39,77,66,77,76,78,27,33,27,41,50,52,58,58,92,39,52,73,25,78,92,31,41,61,88,58,72,78,25,92,52,58,92,34,40,93,81,78,87,92,84,92,50,28,68,77,92,22,41,32,58,98,66,98,33,86,26,33,40,100,58,81,52,91,92,68,29,52,73,60,77,98,31,31,72,50,25,92,37,58,78,52,58,68,92,22,41,58,41,58,92,FF
77,25,26,94,73,25,47,73,80,85,31,80,26,52,22,43,35,70,70,30,50,57,50,43,53,64,25,47,26,94,36,30,33,36,97,38,39,73,31,77,58,57,99,99,35,45,87,70,98,47,63,42,80,77,38,81,73,77,22,52,70,82,99,43,48,70,36,50,41,95,70,58,55,52,63,55,95,60,26,64,52,98,67,36,45,70,80,58,50,45,71,68,25,35,42,95,94,44,56,99,77,73,38,80,55,73,77,70,50,53,38,37,31,60,77,96,26,34,73,54,FF
48,71,52,63,79,99,40,47,33,71,37,82,31,66,50,31,40,32,46,60,34,35,33,61,85,56,71,65,40,63,39,31,33,42,68,40,23,65,52,90,57,36,70,44,73,22,33,27,84,27,29,80,70,66,99,37,36,70,94,94,48,31,39,99,41,56,75,31,100,48,24,23,48,48,55,42,52,57,99,47,50,71,79,46,39,76,57,99,36,75,57,84,50,96,94,21,36,39,90,27,66,100,20,52,71,56,85,35,57,79,65,99,79,48,99,47,71,71,79,50,FF
78,65,99,63,56,97,26,100,100,33,100,31,99,25,27,47,51,20,78,91,51,56,47,99,91,21,24,37,38,41,27,68,97,32,73,49,28,50,100,40,86,97,45,52,66,66,45,32,39,83,99,40,60,51,100,24,93,27,45,58,58,50,78,45,36,50,70,51,33,97,70,22,100,38,40,55,68,96,66,20,94,40,81,49,63,100,38,28,65,100,32,50,66,27,93,99,84,22,71,81,47,21,33,98,51,51,93,69,80,24,52,100,56,21,28,41,58,28,50,92,FF
48,37,74,98,39,52,61,52,26,39,71,86,53,97,73,94,28,24,97,36,91,25,53,87,33,87,44,30,53,89,69,34,63,81,78,77,28,36,97,60,39,33,87,97,29,44,22,53,63,97,91,34,87,53,79,63,71,87,28,63,84,92,37,78,94,98,58,36,53,36,51,44,76,81,26,36,52,98,63,30,87,87,94,63,53,48,73,29,97,76,26,53,87,79,74,63,71,81,36,63,97,33,87,53,71,97,87,30,44,25,63,74,33,81,35,76,53,69,61,89,FF
61,99,45,32,97,20,84,53,31,21,67,56,20,38,47,25,81,32,71,33,93,40,79,57,83,29,45,97,53,43,69,27,46,47,79,100,57,38,70,26,74,31,64,70,45,45,87,70,67,48,64,38,26,38,37,78,25,70,40,82,34,55,67,30,100,38,86,45,23,48,99,95,78,70,34,48,55,37,43,97,82,38,97,22,75,53,100,24,93,31,79,80,45,53,98,100,35,100,30,99,57,70,89,32,40,82,70,28,52,48,48,89,23,68,48,51,60,61,51,99,FF
50,38,98,78,72,40,52,28,71,72,94,80,43,51,99,68,68,62,75,75,25,66,56,59,53,23,99,44,22,78,75,28,25,31,23,72,29,68,20,45,28,22,30,78,28,45,35,86,56,43,78,24,31,72,70,29,44,45,25,84,60,36,25,78,64,21,72,41,84,60,39,29,29,56,25,33,58,54,32,78,80,38,99,86,72,37,82,33,56,51,43,84,42,52,62,22,20,37,36,25,38,99,75,94,84,51,99,24,72,99,56,78,32,94,33,51,51,72,56,78,FF
34,24,23,82,26,71,43,89,34,57,34,100,60,86,46,64,43,43,72,35,77,98,74,50,22,86,54,97,98,77,64,33,29,81,52,88,51,43,84,77,62,22,81,84,42,26,34,20,64,75,39,42,100,46,29,99,60,98,81,72,98,30,79,56,51,52,71,86,94,81,92,88,52,41,65,24,32,32,24,82,26,34,42,97,88,53,89,28,89,23,82,27,60,24,35,60,43,36,75,26,46,62,62,97,25,100,39,87,42,23,22,74,76,62,88,20,30,75,46,75,FF
49,36,88,26,36,75,73,62,54,97,53,57,95,53,71,23,28,36,48,59,36,83,53,96,44,26,31,32,94,49,32,63,21,25,24,45,100,88,81,36,69,62,55,50,67,39,71,76,100,92,81,94,40,75,44,50,35,90,35,81,56,92,53,30,59,69,28,97,84,20,73,56,65,81,54,53,41,100,67,92,23,34,50,88,42,23,41,28,30,38,45,56,67,83,59,28,49,91,45,28,25,24,52,67,97,91,45,37,26,69,59,32,56,49,27,35,79,59,71,22,FF
84,95,92,40,66,27,97,56,40,87,63,79,83,68,79,53,67,40,82,26,95,84,28,46,93,40,28,24,53,87,39,84,27,57,29,34,70,66,80,43,53,73,57,59,62,54,71,49,80,38,40,79,49,53,58,48,32,70,60,56,57,92,34,39,80,56,93,74,36,31,95,31,80,79,78,40,53,30,95,31,39,36,97,93,34,36,45,56,84,66,83,87,51,79,28,66,70,75,63,75,92,39,36,56,93,46,53,51,34,70,70,20,46,34,93,68,57,82,46,21,FF
29,95,37,88,58,58,51,34,39,35,26,25,38,35,25,95,98,42,71,88,79,88,49,76,51,35,62,29,98,35,39,61,91,51,33,68,71,49,22,67,32,58,62,25,39,61,25,49,89,47,22,39,98,42,51,26,60,92,79,71,67,98,88,91,83,39,33,51,61,79,25,58,94,74,39,86,56,91,39,68,98,37,88,88,45,32,29,80,62,84,51,98,62,33,83,51,88,98,38,60,29,49,68,33,98,82,76,51,94,98,25,29,91,35,56,39,88,59,62,51,FF
29,100,80,93,92,84,100,45,63,80,100,65,59,100,41,44,63,45,87,75,48,27,75,44,63,72,43,44,50,34,24,55,87,36,27,62,24,74,64,88,31,62,45,23,75,32,36,27,58,21,30,93,84,29,45,70,80,100,65,45,27,27,78,30,33,59,39,65,27,75,26,20,55,85,72,33,58,32,73,45,75,100,75,21,45,55,93,80,44,51,51,32,52,26,48,29,69,84,32,45,67,100,100,34,36,65,48,45,85,58,93,44,20,55,48,65,85,38,41,71,FF
34,50,93,100,46,58,57,95,50,51,69,20,61,55,41,65,91,65,91,25,84,34,81,58,65,46,40,40,85,69,78,83,87,23,73,34,40,31,20,95,67,92,32,26,57,20,99,39,37,34,86,77,64,69,51,92,58,90,32,52,20,64,34,65,84,61,92,46,58,27,57,95,41,40,100,90,53,69,60,55,92,50,90,81,58,83,31,67,29,34,31,54,34,84,24,95,31,35,51,64,64,36,99,51,69,50,47,41,61,64,86,48,35,57,93,65,89,34,61,61,FF
73,89,48,61,50,57,79,29,43,94,71,71,21,52,79,70,35,60,27,89,76,30,21,35,23,59,29,27,32,84,49,34,35,87,72,99,94,89,40,43,30,50,27,79,26,61,26,35,59,64,27,38,55,36,27,87,79,20,63,25,32,79,32,63,100,60,50,93,50,57,39,89,61,64,40,92,55,78,58,78,83,92,72,34,87,58,100,57,64,40,30,89,94,84,50,35,30,30,63,84,56,56,39,23,55,21,41,32,78,46,100,33,50,72,78,93,31,61,57,89,FF
69,83,29,28,49,26,24,57,82,80,28,80,86,90,40,50,50,94,39,73,88,63,97,28,32,28,56,53,93,90,39,53,27,66,20,60,99,83,69,81,68,57,20,73,43,45,67,94,100,90,49,56,70,56,97,83,49,30,48,32,70,66,24,79,34,57,64,53,79,84,98,32,32,66,23,91,73,52,59,94,83,90,52,56,39,32,64,86,59,57,48,69,81,66,29,89,48,45,25,61,71,79,50,64,98,92,25,34,91,36,59,81,78,36,52,69,58,72,94,56,FF
45,48,57,78,96,49,88,54,23,78,40,75,100,93,22,50,48,93,53,27,69,50,100,84,27,30,22,41,40,25,65,35,88,84,45,75,25,44,27,63,49,100,38,31,88,79,62,90,91,65,69,50,96,39,97,80,35,53,53,64,79,43,49,93,21,87,62,49,57,26,49,40,64,23,78,35,84,66,21,65,84,50,100,40,61,49,53,35,84,79,97,39,65,88,23,35,61,64,65,53,53,49,36,57,48,57,21,38,68,44,75,84,35,75,65,65,27,69,57,79,FF
32,97,21,90,33,50,57,47,82,47,75,27,23,20,33,47,33,36,21,28,86,64,27,90,54,50,33,100,20,78,90,50,83,26,33,68,60,43,38,82,60,90,73,47,79,30,31,63,45,24,45,40,83,87,42,81,22,84,34,46,90,79,42,71,33,58,95,46,74,97,97,46,29,43,29,27,86,100,90,100,67,64,47,83,64,98,89,86,100,26,53,62,23,100,50,38,87,50,27,50,24,34,100,83,50,50,82,67,68,50,58,46,27,81,90,69,90,58,46,60,FF
22,41,42,45,49,27,81,89,48,31,98,95,36,79,40,84,75,26,51,34,39,32,66,75,67,49,48,48,53,69,87,81,87,66,63,63,95,34,49,35,21,78,75,80,96,72,21,84,75,55,27,72,66,56,60,48,66,22,36,82,39,32,80,40,31,66,53,22,97,63,44,97,45,42,87,26,71,98,34,39,51,69,81,63,57,83,40,87,41,97,27,30,82,63,72,53,28,21,100,80,98,78,94,97,26,32,36,48,97,34,56,89,36,53,53,81,51,61,69,72,FF
84,44,44,28,86,55,83,36,23,34,60,45,45,70,33,28,45,34,20,30,74,45,41,53,22,55,74,92,57,42,34,49,37,94,22,32,56,21,56,60,65,53,61,74,38,94,49,24,56,65,45,36,63,91,46,59,25,27,60,37,41,90,21,48,27,54,36,53,36,56,94,25,78,97,34,38,30,88,26,67,97,90,36,41,74,87,53,42,74,60,97,37,53,54,95,34,67,94,49,56,67,53,81,33,55,22,95,74,91,36,26,40,59,30,36,57,38,74,55,74,FF
40,52,77,82,58,81,36,96,97,37,94,47,96,40,98,87,54,53,21,35,63,71,29,21,92,23,83,57,83,31,29,58,36,38,72,58,58,97,46,44,53,50,63,80,70,31,23,47,22,70,75,29,83,81,75,61,90,90,37,45,98,74,83,83,60,60,33,76,24,87,66,52,38,29,65,27,36,24,82,100,22,38,96,87,97,77,100,20,31,37,50,54,89,35,98,53,30,96,97,43,50,98,32,100,90,52,71,54,29,60,53,79,52,72,50,78,45,51,54,100,FF
63,28,28,80,30,28,53,96,80,87,35,26,63,88,44,76,62,32,42,31,43,76,54,43,53,94,28,28,88,21,21,53,99,44,84,73,53,66,27,54,35,94,28,32,24,22,69,69,21,100,59,78,21,94,71,43,67,28,33,73,84,100,76,84,84,20,28,50,66,50,98,66,66,63,43,58,96,58,53,96,61,80,73,53,91,29,96,40,39,59,96,22,66,31,63,99,54,38,86,80,84,54,67,66,87,50,78,100,30,32,63,80,32,29,69,50,64,43,86,21,FF
39,41,90,96,90,50,78,55,83,27,37,97,75,27,44,42,82,96,53,20,54,36,59,59,73,54,23,86,27,99,44,44,50,54,96,47,32,32,37,40,53,32,72,26,27,42,38,75,75,84,93,93,43,67,99,38,27,73,59,90,34,25,21,84,98,98,55,48,39,96,20,92,68,50,54,98,58,57,44,25,50,27,42,23,41,99,38,72,90,82,50,96,44,25,34,94,36,90,36,54,77,55,60,75,93,32,91,36,29,99,75,59,75,57,51,75,37,51,38,61,FF
73,31,57,42,40,90,100,48,25,57,93,48,33,44,25,87,100,81,43,56,48,41,71,22,33,31,25,44,84,69,81,50,100,25,99,60,59,20,93,85,75,73,22,57,84,39,31,87,26,80,28,63,26,42,38,63,34,51,46,33,93,80,94,37,34,28,75,31,100,83,31,26,93,39,56,85,75,50,80,91,67,21,88,90,57,43,41,100,59,97,83,75,94,91,62,29,60,84,67,90,89,48,74,48,69,56,22,57,44,57,61,81,74,93,43,57,59,88,22,33,FF
56,69,49,55,23,65,42,30,73,69,67,89,55,20,39,84,89,24,68,26,64,83,61,100,38,74,99,46,100,44,35,74,70,80,61,27,49,25,86,89,68,92,99,61,25,49,80,82,70,23,99,39,49,33,68,97,49,32,28,44,35,49,56,43,50,48,45,56,52,37,89,76,27,21,83,76,61,21,92,100,80,39,74,67,56,74,49,35,80,70,30,74,99,38,51,61,84,32,56,25,42,27,48,61,95,41,34,23,21,92,44,40,35,70,41,25,33,89,47,61,FF
66,93,20,80,64,84,28,70,71,46,56,67,97,83,70,50,49,37,65,29,75,48,94,99,75,70,85,31,95,80,31,50,36,27,75,29,94,75,69,55,50,94,99,31,70,93,36,50,70,25,84,71,98,66,58,80,84,30,50,23,88,83,40,78,66,60,67,72,20,40,80,63,87,81,34,94,70,56,38,89,42,65,60,85,67,27,99,91,30,47,72,50,58,98,36,78,50,66,26,54,84,75,66,75,21,35,20,30,48,30,55,93,47,57,83,67,66,84,50,99,FF
44,28,32,74,23,50,34,55,74,23,26,99,61,44,32,61,51,64,40,25,55,32,23,89,61,22,66,40,22,94,66,89,84,55,61,50,72,67,83,31,28,25,72,42,45,69,32,80,31,87,98,40,53,30,27,27,99,76,100,51,93,74,43,50,29,37,23,28,84,89,62,37,92,53,74,76,34,61,57,29,22,89,86,43,99,67,51,99,40,51,43,32,32,22,86,29,32,89,52,98,91,80,31,42,61,89,84,32,23,77,42,100,51,99,28,89,34,50,31,61,FF
37,75,48,44,86,38,32,26,69,91,44,20,83,99,31,50,59,75,31,50,75,54,96,61,89,50,50,99,36,50,25,26,72,85,57,34,89,20,39,64,59,38,41,81,41,69,36,79,35,59,41,69,50,99,31,38,60,91,41,30,89,22,65,59,50,99,99,85,79,50,69,48,27,30,57,31,65,39,92,90,79,75,46,32,57,69,75,61,60,89,23,96,66,40,62,44,91,88,59,54,52,31,86,67,44,41,48,35,83,67,61,48,86,93,64,23,41,75,57,75,FF
57,99,45,73,85,48,31,46,92,45,60,31,58,90,98,54,46,20,73,98,72,76,98,69,20,23,81,52,52,31,97,80,99,32,60,38,22,28,60,93,28,57,72,99,40,23,38,75,86,51,84,83,53,38,26,72,78,65,93,92,43,33,92,33,81,58,22,75,43,40,25,24,24,35,73,77,58,93,28,38,52,26,58,46,46,67,47,36,31,58,83,83,73,60,37,43,30,42,60,54,52,98,35,38,70,60,98,43,99,95,73,42,36,46,52,55,51,26,24,77,FF
67,23,95,86,34,26,79,55,28,86,94,40,34,64,55,31,26,57,45,55,64,38,92,82,48,36,93,77,73,55,55,68,45,49,86,81,74,31,45,50,86,97,73,40,64,77,77,83,60,67,63,37,22,30,94,42,81,24,82,45,28,88,69,88,95,46,26,98,37,98,34,55,50,23,64,86,59,28,98,93,63,50,72,31,50,98,20,39,39,69,52,81,20,32,28,86,25,44,32,22,79,57,40,33,74,45,28,46,42,31,86,88,21,64,21,27,62,62,60,89,FF
39,59,68,90,23,30,72,49,59,47,54,96,100,29,31,21,29,53,97,38,90,23,66,39,94,84,26,35,22,39,43,30,96,37,74,31,31,54,77,100,34,42,96,49,86,54,50,24,68,97,64,96,40,90,42,69,54,96,59,81,26,58,58,75,53,88,27,85,22,44,68,61,96,42,100,86,39,34,31,54,90,43,50,79,39,59,40,35,76,58,23,68,25,72,78,52,67,98,68,82,31,52,74,90,42,60,40,39,24,63,96,31,68,82,34,47,54,58,39,53,FF
57,35,64,51,35,51,79,100,96,33,71,79,38,91,22,28,89,76,94,59,85,51,24,42,37,91,64,51,32,86,86,59,78,81,28,36,64,72,40,29,27,96,77,36,38,87,59,27,91,37,42,62,25,24,91,83,75,100,71,87,25,33,79,96,37,60,89,71,64,86,43,52,61,35,78,75,96,79,30,37,22,35,86,52,89,40,39,75,64,61,37,72,32,91,38,83,40,38,88,96,59,34,86,96,61,67,89,33,83,52,29,61,52,89,61,64,86,52,35,96,FF
54,43,63,59,53,74,25,79,71,71,65,91,48,37,39,80,82,91,97,43,43,77,59,32,41,27,97,32,54,63,39,97,25,68,56,60,63,59,50,90,59,54,32,37,61,88,42,27,21,54,20,97,27,59,32,90,54,94,39,32,35,25,98,91,44,50,59,42,32,97,79,48,71,85,71,53,32,79,28,50,33,55,45,63,91,82,29,76,45,35,80,45,27,29,71,62,96,29,21,40,35,54,69,97,33,48,91,88,37,44,59,53,85,62,32,63,93,82,80,33,FF
56,35,85,40,41,47,32,30,36,47,67,46,54,80,56,67,79,30,29,56,35,44,44,62,100,30,41,27,81,54,98,30,44,41,65,44,80,26,91,59,23,51,76,78,57,61,89,84,64,62,85,41,47,61,57,73,91,23,36,81,34,35,86,30,34,27,27,64,32,78,55,41,34,34,41,30,51,74,76,51,43,57,20,73,98,51,94,36,61,62,27,65,85,49,100,57,81,79,69,30,66,54,57,94,56,61,87,49,100,73,80,70,47,100,62,88,100,44,70,67,NF
49,59,23,88,59,43,50,67,70,58,37,32,42,32,76,76,68,58,84,37,40,73,23,32,99,50,90,52,90,59,100,83,30,37,97,52,84,64,52,30,68,33,88,29,52,70,62,88,35,93,21,62,37,50,54,88,75,72,88,72,70,87,21,42,23,52,76,44,30,64,30,23,33,82,68,42,56,26,26,51,70,29,26,49,77,73,64,42,44,52,97,40,99,93,33,23,58,72,70,82,73,76,50,100,51,99,62,88,88,62,30,37,82,39,59,52,52,97,79,70,NF
62,30,87,40,23,78,54,31,42,28,49,94,47,51,87,23,93,34,73,74,65,81,60,29,20,41,30,54,37,31,34,21,64,49,90,81,64,42,87,81,64,87,41,42,54,42,30,100,54,90,64,80,50,78,92,34,23,46,32,73,90,55,57,93,86,37,55,95,28,82,40,41,45,69,81,37,37,77,73,56,94,51,99,90,40,40,74,57,69,24,67,83,78,73,40,37,40,40,85,64,91,92,87,97,99,64,86,69,81,65,90,65,83,90,91,81,89,65,85,86,NF
25,93,26,49,48,92,55,60,34,26,30,46,21,55,31,92,27,27,66,57,38,20,93,57,42,39,39,96,54,57,93,50,99,34,67,49,39,21,25,25,49,68,33,24,75,51,57,67,26,93,57,66,85,65,49,57,44,49,44,57,28,60,62,46,20,31,33,20,56,94,65,35,50,26,90,34,67,75,41,70,39,55,99,49,49,75,26,55,52,51,99,89,62,99,28,23,69,81,86,86,75,86,65,85,54,96,89,99,24,27,93,79,68,90,86,95,55,93,68,82,NF
53,97,55,53,30,24,71,59,36,55,74,72,49,24,84,66,68,81,57,93,49,72,29,31,51,68,42,42,22,44,53,91,98,43,32,24,64,26,40,63,63,25,65,85,43,30,77,49,24,31,54,96,38,57,55,26,65,59,79,68,41,71,40,30,89,60,29,36,51,34,87,94,53,32,41,77,49,21,80,59,91,51,99,41,72,50,100,32,64,60,45,45,34,47,68,87,53,21,56,73,91,64,84,79,63,74,74,91,63,98,94,55,80,68,91,97,65,85,98,99,NF
59,80,56,21,57,50,83,83,50,57,28,59,21,98,28,91,41,21,28,91,45,96,42,44,51,68,39,44,27,74,48,41,85,24,41,45,83,22,83,70,69,28,31,91,21,81,58,92,48,80,22,88,30,32,80,50,88,56,96,51,93,45,52,98,40,87,23,52,98,46,74,30,95,28,27,83,42,68,98,52,39,83,28,26,83,45,42,63,32,26,92,36,39,87,63,76,74,69,51,30,65,85,100,50,44,46,60,93,96,76,75,95,91,60,88,63,87,74,68,98,NF
76,89,61,53,97,100,43,65,33,52,82,65,93,64,82,37,48,65,24,25,100,47,57,48,32,34,36,35,26,89,27,61,28,34,57,98,24,26,69,81,47,25,53,25,82,67,67,83,68,36,57,93,59,35,61,89,51,99,89,59,63,67,64,82,100,39,32,49,69,82,51,57,59,57,65,78,63,67,79,89,61,63,82,39,81,93,55,65,78,77,87,23,39,61,89,25,86,39,61,89,35,51,64,86,65,89,61,51,99,100,42,72,78,57,93,61,89,47,82,21,NF
90,78,66,43,54,53,78,67,61,87,20,41,90,59,75,74,25,80,44,67,83,51,41,61,87,59,30,61,57,93,24,53,73,63,37,52,98,40,27,28,30,25,66,78,61,25,64,74,39,37,67,80,58,92,40,85,25,73,51,24,61,92,30,28,44,100,28,29,93,35,35,80,52,98,58,97,80,70,98,67,25,58,78,71,43,100,71,78,67,83,57,93,24,25,100,63,99,51,59,90,74,90,59,29,35,86,29,43,78,52,98,77,78,39,100,43,47,100,67,83,NF
89,70,45,28,54,95,79,68,95,51,49,70,31,73,73,83,67,58,86,43,58,49,73,72,83,76,47,27,69,41,40,28,43,89,59,22,76,51,43,83,24,54,96,61,40,49,48,24,79,27,44,55,95,32,36,52,30,51,59,40,41,45,64,43,29,80,70,31,53,70,80,28,49,73,70,80,55,95,28,43,83,67,61,89,54,96,86,32,32,79,87,29,34,87,41,21,86,83,53,55,95,31,86,73,99,51,54,96,25,45,80,83,54,81,68,55,95,70,80,95,NF
97,44,45,97,34,22,30,75,66,48,100,64,82,34,71,45,58,24,24,54,34,62,92,58,42,44,65,42,43,58,92,27,53,70,35,58,26,31,65,41,99,44,45,61,44,25,66,38,21,47,100,75,69,95,53,92,58,79,30,50,100,58,77,86,71,34,45,58,92,44,75,54,96,89,89,65,86,92,34,24,80,70,97,24,91,86,92,96,31,23,71,79,86,88,92,89,96,44,25,91,34,66,82,91,90,92,92,90,80,96,45,45,100,91,28,31,100,99,97,97,NF
53,22,97,23,27,35,72,23,20,67,38,63,33,29,25,48,69,33,57,38,54,72,23,55,43,63,45,38,69,54,27,38,42,70,59,34,24,33,84,67,38,67,33,49,27,65,58,78,72,40,100,78,22,25,25,32,59,27,32,80,70,63,85,38,38,87,63,44,32,74,40,38,84,66,65,85,43,44,65,85,38,42,70,49,38,85,32,33,87,63,90,44,63,87,48,57,45,38,79,45,97,79,82,79,84,90,38,48,97,84,79,86,63,57,93,97,91,93,57,82,NF
44,44,50,50,44,34,86,61,63,70,77,74,51,25,70,70,41,60,49,24,35,93,57,45,59,45,85,25,40,39,25,86,52,98,40,37,73,77,73,34,42,55,61,45,44,34,35,82,40,28,24,82,44,44,25,81,51,40,59,23,28,49,77,73,30,27,59,34,37,51,61,24,40,90,59,75,74,28,35,87,34,86,70,45,35,83,68,73,51,54,45,51,98,34,98,45,55,50,61,35,86,63,68,42,40,82,93,57,42,35,73,61,89,51,99,53,98,74,76,83,NF
86,64,79,66,54,92,65,83,64,73,95,53,81,53,57,21,26,71,70,23,65,27,35,60,35,47,82,52,31,73,31,70,84,66,88,47,60,56,34,49,100,56,30,66,48,36,49,100,37,58,54,98,64,25,35,26,36,28,86,69,53,54,96,31,29,98,52,94,56,75,73,28,31,90,30,51,70,31,88,38,24,88,62,35,83,32,35,64,54,95,49,100,71,79,35,40,77,73,58,92,52,98,75,77,35,38,49,100,98,79,100,40,79,79,100,57,93,66,84,79,NF
20,26,30,95,42,45,49,56,61,76,24,34,34,58,40,40,91,59,72,42,36,58,44,25,23,82,61,76,40,68,82,45,76,76,30,69,81,82,42,26,48,24,34,44,61,87,56,94,36,24,93,56,66,35,49,56,91,26,56,68,25,28,61,36,60,30,93,57,70,49,31,56,34,60,90,87,84,64,37,68,45,68,82,76,34,45,56,49,79,71,58,92,34,76,76,45,61,87,56,94,81,34,72,100,42,52,97,61,87,84,77,83,94,25,31,94,45,87,60,82,NF
66,84,35,95,45,92,96,42,81,62,79,57,84,23,37,73,83,67,25,88,37,66,35,49,92,75,36,53,97,25,44,31,50,84,66,25,35,90,87,26,37,23,100,25,75,35,62,88,41,47,62,23,25,54,48,55,31,92,57,77,38,35,64,86,50,96,66,37,47,48,96,80,23,47,94,57,84,37,47,66,63,84,25,88,37,77,75,97,31,22,50,100,73,77,87,31,67,83,80,84,35,31,50,100,84,84,92,94,95,96,79,80,80,95,62,88,92,82,100,48,NF
91,60,69,60,71,49,68,33,77,73,24,33,92,54,77,83,49,35,97,97,35,30,45,32,35,60,91,75,75,77,60,60,38,52,53,97,77,36,36,30,60,68,82,32,73,45,87,64,86,38,71,40,27,75,48,33,32,85,47,36,67,30,95,95,35,56,95,45,87,62,36,50,64,82,68,75,75,64,85,30,75,45,59,91,97,32,96,47,60,75,60,97,53,62,88,30,33,87,77,69,95,33,92,33,53,97,33,83,34,94,85,97,53,82,69,95,60,90,70,80,NF
39,64,27,30,21,45,81,36,33,71,64,57,74,22,45,84,66,28,46,76,57,57,80,22,46,30,36,84,40,33,77,87,42,27,27,99,51,46,64,40,64,35,66,28,56,35,80,35,52,62,36,91,81,33,36,49,35,38,28,78,27,76,78,46,49,64,37,90,30,30,49,28,71,33,31,46,40,67,84,38,42,84,84,96,27,91,38,47,41,62,30,71,40,45,46,30,78,80,78,80,87,45,84,73,78,94,30,31,83,36,78,78,73,77,78,85,40,49,91,78,NF
54,48,96,29,34,55,61,75,38,38,91,49,22,80,70,63,87,83,40,25,68,25,63,87,27,68,55,60,39,75,38,37,55,94,64,72,80,92,25,33,48,52,50,50,35,65,38,60,25,76,39,34,49,99,54,25,80,68,39,33,78,54,54,78,72,63,87,76,72,40,45,65,49,99,31,71,56,94,87,25,38,64,91,55,38,76,36,75,75,91,31,60,90,61,97,31,64,83,55,92,49,100,68,83,83,99,20,31,64,85,87,76,72,49,100,87,83,68,81,80,NF
48,90,60,47,36,29,79,23,29,42,62,51,84,35,60,37,85,78,32,40,100,44,73,39,20,21,39,40,50,90,91,46,73,39,60,86,23,76,51,78,35,78,58,24,62,42,22,40,62,48,43,62,22,23,22,22,25,90,60,73,43,86,64,36,22,51,77,73,26,60,64,46,91,42,76,54,94,25,82,43,44,60,44,36,46,42,26,84,43,72,79,62,60,46,44,26,53,35,36,58,60,32,29,82,39,43,86,51,100,57,93,64,87,69,79,77,73,51,98,86,NF
53,79,51,79,33,43,76,33,57,93,27,23,43,22,35,64,86,26,60,70,51,79,70,70,79,21,72,36,21,44,45,61,72,22,28,28,76,61,98,34,53,43,48,80,71,27,52,88,61,90,39,28,87,35,43,35,34,26,36,53,61,47,48,26,59,59,27,33,33,93,57,68,34,94,55,83,67,27,45,77,98,53,28,69,49,100,58,92,89,64,93,92,64,86,75,93,92,100,43,76,92,76,81,70,76,70,80,79,91,80,70,79,90,100,43,82,99,53,97,91,NF
21,25,47,64,38,48,27,42,21,70,59,21,62,65,23,48,60,42,41,38,37,34,36,50,64,64,86,39,21,91,56,80,47,88,62,67,47,36,25,47,91,59,56,32,23,39,36,86,28,65,61,24,36,61,75,36,39,58,60,32,70,32,48,56,93,34,52,70,38,41,32,40,39,39,47,47,80,70,61,30,59,41,39,70,70,32,48,88,56,70,39,36,92,52,59,98,52,39,46,65,62,88,22,76,52,75,75,35,47,80,70,61,89,87,86,99,87,88,98,80,NF
84,74,47,59,91,20,74,59,91,88,42,20,83,47,20,49,48,30,34,48,68,88,59,41,100,20,90,74,47,29,83,29,38,56,20,76,74,60,90,49,60,41,90,51,91,54,86,66,66,59,56,34,64,86,67,24,59,36,65,64,29,57,64,86,74,67,47,32,100,32,50,100,51,74,55,55,40,59,91,74,66,23,47,28,52,60,41,49,65,88,22,40,64,86,83,88,99,32,84,88,79,68,81,68,48,100,41,100,83,91,88,74,74,90,90,86,91,24,34,89,NF
51,30,49,74,56,66,66,41,30,61,65,86,71,21,30,27,34,90,75,75,43,37,69,61,89,27,66,56,60,98,42,74,30,30,79,48,49,79,37,41,74,48,56,67,27,45,61,41,56,74,50,74,90,73,35,42,56,90,30,34,98,52,75,75,31,35,42,42,55,41,54,35,69,46,86,20,42,74,84,45,41,41,84,66,75,75,79,95,48,50,42,56,66,84,68,84,61,50,50,50,61,41,90,60,69,81,41,56,55,95,84,41,40,49,61,79,81,84,84,74,NF
