mean,std,median,max,min,maxmin,small,medium,large,huge,target
0.329111111,0.042480804,0.326666667,0.4,0.266666667,1.5,0,0.583333333,0.416666667,0,NF
0.320833333,0.043579885,0.313333333,0.4,0.266666667,1.5,0,0.65,0.35,0,NF
0.328166667,0.04013481,0.323333333,0.4,0.266666667,1.5,0,0.641666667,0.358333333,0,NF
0.323388889,0.040849941,0.32,0.4,0.266666667,1.5,0,0.625,0.375,0,NF
0.3245,0.040428725,0.326666667,0.4,0.266666667,1.5,0,0.583333333,0.416666667,0,NF
0.325722222,0.039749879,0.326666667,0.393333333,0.266666667,1.475,0,0.591666667,0.408333333,0,NF
0.327333333,0.043775166,0.333333333,0.4,0.266666667,1.5,0,0.575,0.425,0,NF
0.321,0.038744537,0.313333333,0.4,0.266666667,1.5,0,0.666666667,0.333333333,0,NF
0.330111111,0.042463657,0.326666667,0.4,0.266666667,1.5,0,0.55,0.45,0,NF
0.324833333,0.042251857,0.326666667,0.4,0.266666667,1.5,0,0.608333333,0.391666667,0,NF
0.332888889,0.036522337,0.333333333,0.4,0.273333333,1.463414634,0,0.55,0.45,0,NF
0.321166667,0.038821697,0.32,0.393333333,0.266666667,1.475,0,0.633333333,0.366666667,0,NF
0.326388889,0.040550791,0.333333333,0.4,0.266666667,1.5,0,0.55,0.45,0,NF
0.324722222,0.041695135,0.32,0.4,0.266666667,1.5,0,0.616666667,0.383333333,0,NF
0.321944444,0.041989691,0.326666667,0.4,0.266666667,1.5,0,0.625,0.375,0,NF
0.324833333,0.038757187,0.326666667,0.393333333,0.266666667,1.475,0,0.633333333,0.366666667,0,NF
0.326222222,0.040581518,0.33,0.4,0.266666667,1.5,0,0.575,0.425,0,NF
0.321777778,0.041948199,0.32,0.4,0.266666667,1.5,0,0.633333333,0.366666667,0,NF
0.326777778,0.03922673,0.323333333,0.4,0.266666667,1.5,0,0.633333333,0.366666667,0,NF
0.329888889,0.039035843,0.333333333,0.4,0.266666667,1.5,0,0.5,0.5,0,NF
0.322166667,0.040076141,0.326666667,0.4,0.266666667,1.5,0,0.575,0.425,0,NF
0.328444444,0.042099285,0.323333333,0.4,0.266666667,1.5,0,0.575,0.425,0,NF
0.332055556,0.042903891,0.333333333,0.4,0.266666667,1.5,0,0.541666667,0.458333333,0,NF
0.325111111,0.041814435,0.32,0.4,0.266666667,1.5,0,0.533333333,0.466666667,0,NF
0.318722222,0.042466405,0.32,0.4,0.266666667,1.5,0,0.616666667,0.383333333,0,NF
0.326222222,0.04064589,0.32,0.4,0.266666667,1.5,0,0.566666667,0.433333333,0,NF
0.318166667,0.044566278,0.32,0.4,0.266666667,1.5,0,0.666666667,0.333333333,0,NF
0.335555556,0.038402588,0.333333333,0.4,0.266666667,1.5,0,0.525,0.475,0,NF
0.320944444,0.039712278,0.32,0.4,0.266666667,1.5,0,0.591666667,0.408333333,0,NF
0.326333333,0.038163734,0.323333333,0.4,0.266666667,1.5,0,0.6,0.4,0,NF
0.329388889,0.037409045,0.326666667,0.4,0.266666667,1.5,0,0.566666667,0.433333333,0,NF
0.325722222,0.041451677,0.326666667,0.4,0.266666667,1.5,0,0.583333333,0.416666667,0,NF
0.331944444,0.04164584,0.333333333,0.4,0.266666667,1.5,0,0.575,0.425,0,NF
0.323777778,0.038947242,0.326666667,0.4,0.266666667,1.5,0,0.65,0.35,0,NF
0.3195,0.043841345,0.32,0.4,0.266666667,1.5,0,0.658333333,0.341666667,0,NF
0.3265,0.043303912,0.323333333,0.4,0.266666667,1.5,0,0.541666667,0.458333333,0,NF
0.317888889,0.04131348,0.32,0.4,0.266666667,1.5,0,0.658333333,0.341666667,0,NF
0.324777778,0.038604832,0.326666667,0.4,0.266666667,1.5,0,0.625,0.375,0,NF
0.329722222,0.040268899,0.326666667,0.4,0.266666667,1.5,0,0.55,0.45,0,NF
0.323444444,0.040739965,0.32,0.4,0.266666667,1.5,0,0.633333333,0.366666667,0,NF
0.329444444,0.039818293,0.326666667,0.4,0.266666667,1.5,0,0.583333333,0.416666667,0,NF
0.327388889,0.040948565,0.326666667,0.4,0.266666667,1.5,0,0.6,0.4,0,NF
0.326611111,0.041209499,0.333333333,0.4,0.266666667,1.5,0,0.591666667,0.408333333,0,NF
0.317222222,0.037638839,0.32,0.386666667,0.266666667,1.45,0,0.65,0.35,0,NF
0.324333333,0.039299658,0.32,0.4,0.266666667,1.5,0,0.641666667,0.358333333,0,NF
0.329722222,0.04057381,0.326666667,0.4,0.266666667,1.5,0,0.566666667,0.433333333,0,NF
0.324666667,0.041831104,0.326666667,0.4,0.266666667,1.5,0,0.616666667,0.383333333,0,NF
0.32,0.037870485,0.32,0.4,0.266666667,1.5,0,0.625,0.375,0,NF
0.325555556,0.040170815,0.326666667,0.4,0.266666667,1.5,0,0.55,0.45,0,NF
0.327277778,0.041430949,0.326666667,0.4,0.266666667,1.5,0,0.566666667,0.433333333,0,NF
0.330555556,0.044294097,0.333333333,0.4,0.266666667,1.5,0,0.55,0.45,0,NF
0.322611111,0.040669429,0.326666667,0.393333333,0.266666667,1.475,0,0.558333333,0.441666667,0,NF
0.323444444,0.040278984,0.32,0.4,0.266666667,1.5,0,0.583333333,0.416666667,0,NF
0.331888889,0.038381673,0.333333333,0.4,0.266666667,1.5,0,0.541666667,0.458333333,0,NF
0.322333333,0.042027513,0.313333333,0.4,0.266666667,1.5,0,0.608333333,0.391666667,0,NF
0.324611111,0.041850705,0.326666667,0.4,0.266666667,1.5,0,0.641666667,0.358333333,0,NF
0.3315,0.04001832,0.326666667,0.4,0.266666667,1.5,0,0.558333333,0.441666667,0,NF
0.320555556,0.042186579,0.32,0.4,0.266666667,1.5,0,0.625,0.375,0,NF
0.326388889,0.040716238,0.32,0.4,0.266666667,1.5,0,0.566666667,0.433333333,0,NF
0.318277778,0.041767627,0.31,0.4,0.266666667,1.5,0,0.641666667,0.358333333,0,NF
0.327444444,0.041943302,0.32,0.4,0.266666667,1.5,0,0.591666667,0.408333333,0,NF
0.3265,0.039553649,0.326666667,0.393333333,0.266666667,1.475,0,0.608333333,0.391666667,0,NF
0.328888889,0.041837651,0.326666667,0.4,0.266666667,1.5,0,0.591666667,0.408333333,0,NF
0.322,0.040864605,0.32,0.4,0.266666667,1.5,0,0.583333333,0.416666667,0,NF
0.320111111,0.040675743,0.32,0.4,0.266666667,1.5,0,0.575,0.425,0,NF
0.332333333,0.036745777,0.33,0.4,0.266666667,1.5,0,0.558333333,0.441666667,0,NF
0.323166667,0.041004771,0.326666667,0.4,0.266666667,1.5,0,0.6,0.4,0,NF
0.323833333,0.042434439,0.326666667,0.4,0.266666667,1.5,0,0.608333333,0.391666667,0,NF
0.322222222,0.040448774,0.32,0.4,0.266666667,1.5,0,0.6,0.4,0,NF
0.328333333,0.041098365,0.333333333,0.4,0.266666667,1.5,0,0.525,0.475,0,NF
0.323777778,0.041011791,0.323333333,0.4,0.266666667,1.5,0,0.6,0.4,0,NF
0.316944444,0.040250345,0.313333333,0.4,0.266666667,1.5,0,0.625,0.375,0,NF
0.323666667,0.040166321,0.316666667,0.4,0.266666667,1.5,0,0.616666667,0.383333333,0,NF
0.327888889,0.039407217,0.326666667,0.4,0.266666667,1.5,0,0.55,0.45,0,NF
0.327388889,0.045460982,0.32,0.4,0.266666667,1.5,0,0.566666667,0.433333333,0,NF
0.324611111,0.040286517,0.313333333,0.4,0.266666667,1.5,0,0.608333333,0.391666667,0,NF
0.323388889,0.039102879,0.326666667,0.4,0.266666667,1.5,0,0.65,0.35,0,NF
0.326944444,0.044284083,0.333333333,0.4,0.266666667,1.5,0,0.55,0.45,0,NF
0.322055556,0.04142013,0.32,0.4,0.266666667,1.5,0,0.625,0.375,0,NF
0.318666667,0.041019683,0.32,0.4,0.266666667,1.5,0,0.666666667,0.333333333,0,NF
0.325444444,0.039990506,0.326666667,0.4,0.266666667,1.5,0,0.625,0.375,0,NF
0.3265,0.040413017,0.32,0.4,0.266666667,1.5,0,0.566666667,0.433333333,0,NF
0.316777778,0.042225515,0.316666667,0.4,0.266666667,1.5,0,0.633333333,0.366666667,0,NF
0.332944444,0.03815831,0.326666667,0.4,0.266666667,1.5,0,0.591666667,0.408333333,0,NF
0.326944444,0.041891736,0.323333333,0.4,0.266666667,1.5,0,0.591666667,0.408333333,0,NF
0.3245,0.039133113,0.32,0.4,0.266666667,1.5,0,0.633333333,0.366666667,0,NF
0.319111111,0.042269274,0.323333333,0.4,0.266666667,1.5,0,0.683333333,0.316666667,0,NF
0.326944444,0.04083531,0.326666667,0.4,0.266666667,1.5,0,0.608333333,0.391666667,0,NF
0.324111111,0.042156468,0.32,0.4,0.266666667,1.5,0,0.616666667,0.383333333,0,NF
0.326333333,0.042786683,0.326666667,0.4,0.266666667,1.5,0,0.566666667,0.433333333,0,NF
0.327722222,0.040046619,0.323333333,0.4,0.266666667,1.5,0,0.625,0.375,0,NF
0.326388889,0.04320836,0.32,0.4,0.266666667,1.5,0,0.666666667,0.333333333,0,NF
0.331777778,0.043675515,0.333333333,0.4,0.266666667,1.5,0,0.591666667,0.408333333,0,NF
0.321833333,0.043660369,0.313333333,0.4,0.266666667,1.5,0,0.616666667,0.383333333,0,NF
0.323777778,0.040609119,0.32,0.4,0.266666667,1.5,0,0.608333333,0.391666667,0,NF
0.326277778,0.04375721,0.333333333,0.4,0.266666667,1.5,0,0.508333333,0.491666667,0,NF
0.319055556,0.039542631,0.326666667,0.4,0.266666667,1.5,0,0.625,0.375,0,NF
0.322388889,0.041832853,0.313333333,0.4,0.266666667,1.5,0,0.658333333,0.341666667,0,NF
0.325833333,0.043183862,0.33,0.4,0.266666667,1.5,0,0.533333333,0.466666667,0,NF
0.331944444,0.03934948,0.333333333,0.4,0.266666667,1.5,0,0.558333333,0.441666667,0,NF
0.319,0.042169459,0.313333333,0.393333333,0.266666667,1.475,0,0.633333333,0.366666667,0,NF
0.327166667,0.04199651,0.326666667,0.4,0.266666667,1.5,0,0.55,0.45,0,NF
0.316388889,0.043668352,0.313333333,0.4,0.266666667,1.5,0,0.683333333,0.316666667,0,NF
0.331166667,0.042632011,0.32,0.4,0.266666667,1.5,0,0.566666667,0.433333333,0,NF
0.326944444,0.041271987,0.323333333,0.4,0.266666667,1.5,0,0.625,0.375,0,NF
0.324888889,0.039772775,0.32,0.4,0.266666667,1.5,0,0.608333333,0.391666667,0,NF
0.323222222,0.043634877,0.32,0.4,0.266666667,1.5,0,0.608333333,0.391666667,0,NF
0.325777778,0.037859964,0.326666667,0.4,0.266666667,1.5,0,0.616666667,0.383333333,0,NF
0.323222222,0.043975915,0.326666667,0.4,0.266666667,1.5,0,0.583333333,0.416666667,0,NF
0.3255,0.03998751,0.326666667,0.4,0.266666667,1.5,0,0.558333333,0.441666667,0,NF
0.324444444,0.040133608,0.32,0.4,0.266666667,1.5,0,0.625,0.375,0,NF
0.328333333,0.040952707,0.326666667,0.4,0.266666667,1.5,0,0.591666667,0.408333333,0,NF
0.324666667,0.040580291,0.32,0.4,0.266666667,1.5,0,0.616666667,0.383333333,0,NF
0.323833333,0.039996849,0.326666667,0.4,0.266666667,1.5,0,0.616666667,0.383333333,0,NF
0.317,0.038948361,0.313333333,0.4,0.266666667,1.5,0,0.641666667,0.358333333,0,NF
0.326444444,0.041403332,0.326666667,0.4,0.266666667,1.5,0,0.591666667,0.408333333,0,NF
0.330277778,0.04074833,0.336666667,0.4,0.266666667,1.5,0,0.5,0.5,0,NF
0.325777778,0.041565386,0.326666667,0.4,0.266666667,1.5,0,0.575,0.425,0,NF
0.3275,0.036886912,0.326666667,0.4,0.266666667,1.5,0,0.6,0.4,0,NF
0.321888889,0.040961218,0.326666667,0.4,0.266666667,1.5,0,0.65,0.35,0,NF
0.327277778,0.04628492,0.326666667,0.4,0.266666667,1.5,0,0.541666667,0.458333333,0,NF
0.323777778,0.041148165,0.326666667,0.4,0.266666667,1.5,0,0.625,0.375,0,NF
0.331555556,0.038005684,0.336666667,0.4,0.266666667,1.5,0,0.5,0.5,0,NF
0.323111111,0.038095985,0.32,0.4,0.266666667,1.5,0,0.625,0.375,0,NF
0.321888889,0.041729048,0.32,0.4,0.266666667,1.5,0,0.633333333,0.366666667,0,NF
0.318388889,0.042822857,0.32,0.4,0.266666667,1.5,0,0.658333333,0.341666667,0,NF
0.329333333,0.041362419,0.333333333,0.4,0.266666667,1.5,0,0.508333333,0.491666667,0,NF
0.321611111,0.040491802,0.326666667,0.393333333,0.266666667,1.475,0,0.591666667,0.408333333,0,NF
0.330888889,0.040776161,0.333333333,0.4,0.266666667,1.5,0,0.541666667,0.458333333,0,NF
0.323833333,0.040883451,0.32,0.393333333,0.266666667,1.475,0,0.633333333,0.366666667,0,NF
0.321222222,0.043394556,0.316666667,0.4,0.266666667,1.5,0,0.608333333,0.391666667,0,NF
0.326444444,0.040222846,0.333333333,0.4,0.266666667,1.5,0,0.541666667,0.458333333,0,NF
0.326666667,0.041995064,0.326666667,0.4,0.266666667,1.5,0,0.583333333,0.416666667,0,NF
0.325333333,0.039958896,0.32,0.4,0.266666667,1.5,0,0.625,0.375,0,NF
0.329833333,0.038106073,0.333333333,0.4,0.266666667,1.5,0,0.55,0.45,0,NF
0.325944444,0.041984354,0.326666667,0.4,0.266666667,1.5,0,0.641666667,0.358333333,0,NF
0.324777778,0.039833297,0.326666667,0.393333333,0.266666667,1.475,0,0.55,0.45,0,NF
0.322833333,0.039299777,0.326666667,0.4,0.266666667,1.5,0,0.6,0.4,0,NF
0.325222222,0.038449728,0.326666667,0.4,0.266666667,1.5,0,0.633333333,0.366666667,0,NF
0.328666667,0.039715139,0.333333333,0.4,0.266666667,1.5,0,0.566666667,0.433333333,0,NF
0.329833333,0.043771433,0.326666667,0.4,0.266666667,1.5,0,0.558333333,0.441666667,0,NF
0.322444444,0.044161941,0.32,0.4,0.266666667,1.5,0,0.575,0.425,0,NF
0.329944444,0.041977237,0.326666667,0.4,0.266666667,1.5,0,0.558333333,0.441666667,0,NF
0.321166667,0.041769118,0.32,0.4,0.266666667,1.5,0,0.608333333,0.391666667,0,NF
0.321888889,0.041115931,0.32,0.4,0.266666667,1.5,0,0.583333333,0.416666667,0,NF
0.3245,0.04199651,0.32,0.4,0.266666667,1.5,0,0.575,0.425,0,NF
0.329222222,0.042209591,0.326666667,0.4,0.266666667,1.5,0,0.533333333,0.466666667,0,NF
0.320333333,0.040240639,0.326666667,0.4,0.266666667,1.5,0,0.65,0.35,0,NF
0.329277778,0.041026018,0.336666667,0.4,0.266666667,1.5,0,0.5,0.5,0,NF
0.328777778,0.039492422,0.333333333,0.4,0.266666667,1.5,0,0.566666667,0.433333333,0,NF
0.326388889,0.040908413,0.333333333,0.4,0.266666667,1.5,0,0.583333333,0.416666667,0,NF
0.322666667,0.037825093,0.32,0.4,0.266666667,1.5,0,0.65,0.35,0,NF
0.327888889,0.039568007,0.34,0.393333333,0.266666667,1.475,0,0.491666667,0.508333333,0,NF
0.326722222,0.039648275,0.33,0.4,0.266666667,1.5,0,0.6,0.4,0,NF
0.3255,0.040791996,0.326666667,0.4,0.266666667,1.5,0,0.575,0.425,0,NF
0.326833333,0.041507202,0.326666667,0.4,0.266666667,1.5,0,0.558333333,0.441666667,0,NF
0.322,0.038180856,0.32,0.4,0.266666667,1.5,0,0.625,0.375,0,NF
0.327944444,0.042703204,0.32,0.4,0.266666667,1.5,0,0.583333333,0.416666667,0,NF
0.324333333,0.038357014,0.323333333,0.4,0.266666667,1.5,0,0.625,0.375,0,NF
0.323444444,0.041923708,0.32,0.4,0.266666667,1.5,0,0.608333333,0.391666667,0,NF
0.331,0.042249095,0.333333333,0.4,0.266666667,1.5,0,0.516666667,0.483333333,0,NF
0.327833333,0.039423128,0.33,0.4,0.266666667,1.5,0,0.55,0.45,0,NF
0.3205,0.03985185,0.32,0.4,0.266666667,1.5,0,0.6,0.4,0,NF
0.328777778,0.043152896,0.33,0.4,0.266666667,1.5,0,0.575,0.425,0,NF
0.3225,0.040372333,0.326666667,0.393333333,0.266666667,1.475,0,0.575,0.425,0,NF
0.325944444,0.039139157,0.32,0.4,0.266666667,1.5,0,0.616666667,0.383333333,0,NF
0.327833333,0.03870608,0.326666667,0.4,0.266666667,1.5,0,0.616666667,0.383333333,0,NF
0.324666667,0.039032176,0.326666667,0.4,0.266666667,1.5,0,0.608333333,0.391666667,0,NF
0.324,0.039173535,0.32,0.4,0.266666667,1.5,0,0.633333333,0.366666667,0,NF
0.331944444,0.039463213,0.333333333,0.4,0.266666667,1.5,0,0.533333333,0.466666667,0,NF
0.321722222,0.042380129,0.32,0.4,0.266666667,1.5,0,0.633333333,0.366666667,0,NF
0.320611111,0.043472054,0.32,0.4,0.266666667,1.5,0,0.633333333,0.366666667,0,NF
0.329944444,0.041861412,0.326666667,0.4,0.266666667,1.5,0,0.558333333,0.441666667,0,NF
0.328444444,0.038338347,0.326666667,0.4,0.266666667,1.5,0,0.558333333,0.441666667,0,NF
0.328666667,0.03880185,0.326666667,0.4,0.266666667,1.5,0,0.558333333,0.441666667,0,NF
0.317666667,0.03931866,0.32,0.4,0.266666667,1.5,0,0.658333333,0.341666667,0,NF
0.327777778,0.03721724,0.32,0.4,0.266666667,1.5,0,0.583333333,0.416666667,0,NF
0.3265,0.040348274,0.326666667,0.4,0.266666667,1.5,0,0.608333333,0.391666667,0,NF
0.323166667,0.040454583,0.326666667,0.4,0.266666667,1.5,0,0.633333333,0.366666667,0,NF
0.327055556,0.042086531,0.333333333,0.4,0.266666667,1.5,0,0.566666667,0.433333333,0,NF
0.324555556,0.041095942,0.326666667,0.4,0.266666667,1.5,0,0.641666667,0.358333333,0,NF
0.326111111,0.042301513,0.32,0.4,0.266666667,1.5,0,0.583333333,0.416666667,0,NF
0.324166667,0.041196507,0.326666667,0.4,0.266666667,1.5,0,0.558333333,0.441666667,0,NF
0.324,0.036783872,0.32,0.4,0.266666667,1.5,0,0.65,0.35,0,NF
0.324666667,0.038763329,0.32,0.4,0.266666667,1.5,0,0.625,0.375,0,NF
0.323722222,0.039043616,0.32,0.4,0.266666667,1.5,0,0.666666667,0.333333333,0,NF
0.320555556,0.046731314,0.313333333,0.4,0.266666667,1.5,0,0.6,0.4,0,NF
0.326055556,0.04226099,0.323333333,0.4,0.266666667,1.5,0,0.591666667,0.408333333,0,NF
0.324111111,0.043585205,0.32,0.4,0.266666667,1.5,0,0.583333333,0.416666667,0,NF
0.321222222,0.040794933,0.32,0.4,0.266666667,1.5,0,0.675,0.325,0,NF
0.330722222,0.037824064,0.33,0.4,0.266666667,1.5,0,0.558333333,0.441666667,0,NF
0.319333333,0.042511272,0.32,0.4,0.266666667,1.5,0,0.658333333,0.341666667,0,NF
0.319944444,0.039307696,0.313333333,0.393333333,0.266666667,1.475,0,0.591666667,0.408333333,0,NF
0.324555556,0.039990506,0.326666667,0.4,0.266666667,1.5,0,0.591666667,0.408333333,0,NF
0.324944444,0.041218561,0.326666667,0.4,0.266666667,1.5,0,0.608333333,0.391666667,0,NF
0.330888889,0.040904191,0.326666667,0.4,0.266666667,1.5,0,0.525,0.475,0,NF
0.324166667,0.043814928,0.326666667,0.4,0.266666667,1.5,0,0.616666667,0.383333333,0,NF
0.322666667,0.038790298,0.32,0.4,0.266666667,1.5,0,0.608333333,0.391666667,0,NF
0.321888889,0.038759315,0.313333333,0.4,0.266666667,1.5,0,0.641666667,0.358333333,0,NF
0.322833333,0.037330757,0.326666667,0.4,0.266666667,1.5,0,0.633333333,0.366666667,0,NF
0.320944444,0.045391097,0.32,0.4,0.266666667,1.5,0,0.591666667,0.408333333,0,NF
0.320611111,0.042621789,0.32,0.4,0.266666667,1.5,0,0.666666667,0.333333333,0,NF
0.329277778,0.04071532,0.32,0.4,0.266666667,1.5,0,0.566666667,0.433333333,0,NF
0.320333333,0.039830172,0.313333333,0.393333333,0.266666667,1.475,0,0.658333333,0.341666667,0,NF
0.327611111,0.04107151,0.326666667,0.4,0.266666667,1.5,0,0.55,0.45,0,NF
0.321055556,0.040657489,0.316666667,0.4,0.266666667,1.5,0,0.625,0.375,0,NF
0.326777778,0.041852378,0.326666667,0.4,0.266666667,1.5,0,0.558333333,0.441666667,0,NF
0.322277778,0.040107194,0.316666667,0.4,0.266666667,1.5,0,0.591666667,0.408333333,0,NF
0.324055556,0.042729434,0.323333333,0.4,0.266666667,1.5,0,0.583333333,0.416666667,0,NF
0.324777778,0.043679363,0.326666667,0.4,0.266666667,1.5,0,0.591666667,0.408333333,0,NF
0.319222222,0.042076657,0.313333333,0.4,0.266666667,1.5,0,0.633333333,0.366666667,0,NF
0.321555556,0.042522984,0.32,0.4,0.266666667,1.5,0,0.575,0.425,0,NF
0.315277778,0.042096291,0.313333333,0.4,0.266666667,1.5,0,0.633333333,0.366666667,0,NF
0.329222222,0.040299378,0.326666667,0.4,0.266666667,1.5,0,0.575,0.425,0,NF
0.332555556,0.041134094,0.326666667,0.4,0.266666667,1.5,0,0.541666667,0.458333333,0,NF
0.320944444,0.041216749,0.32,0.4,0.266666667,1.5,0,0.633333333,0.366666667,0,NF
0.322611111,0.040989587,0.316666667,0.4,0.266666667,1.5,0,0.6,0.4,0,NF
0.320666667,0.040890188,0.32,0.4,0.266666667,1.5,0,0.608333333,0.391666667,0,NF
0.330722222,0.041631488,0.33,0.4,0.266666667,1.5,0,0.55,0.45,0,NF
0.324222222,0.037343469,0.326666667,0.4,0.266666667,1.5,0,0.575,0.425,0,NF
0.319833333,0.040237043,0.32,0.4,0.266666667,1.5,0,0.616666667,0.383333333,0,NF
0.325722222,0.042536705,0.33,0.4,0.266666667,1.5,0,0.533333333,0.466666667,0,NF
0.331888889,0.039333223,0.336666667,0.4,0.266666667,1.5,0,0.5,0.5,0,NF
0.326,0.042238043,0.333333333,0.4,0.266666667,1.5,0,0.591666667,0.408333333,0,NF
0.3235,0.037682268,0.326666667,0.393333333,0.266666667,1.475,0,0.591666667,0.408333333,0,NF
0.327055556,0.042210586,0.333333333,0.4,0.266666667,1.5,0,0.55,0.45,0,NF
0.332222222,0.042219765,0.333333333,0.4,0.266666667,1.5,0,0.525,0.475,0,NF
0.323777778,0.041644382,0.32,0.4,0.266666667,1.5,0,0.633333333,0.366666667,0,NF
0.323222222,0.043351501,0.32,0.4,0.266666667,1.5,0,0.608333333,0.391666667,0,NF
0.313555556,0.041690992,0.306666667,0.4,0.266666667,1.5,0,0.683333333,0.316666667,0,NF
0.323333333,0.042525326,0.32,0.4,0.266666667,1.5,0,0.6,0.4,0,NF
0.327222222,0.043665679,0.32,0.4,0.266666667,1.5,0,0.6,0.4,0,NF
0.324111111,0.043171932,0.326666667,0.4,0.266666667,1.5,0,0.575,0.425,0,NF
0.324833333,0.03965267,0.32,0.4,0.266666667,1.5,0,0.633333333,0.366666667,0,NF
0.337055556,0.044623507,0.34,0.4,0.266666667,1.5,0,0.475,0.525,0,NF
0.324277778,0.04486557,0.32,0.4,0.266666667,1.5,0,0.616666667,0.383333333,0,NF
0.320722222,0.039528461,0.32,0.4,0.266666667,1.5,0,0.641666667,0.358333333,0,NF
0.329888889,0.038824784,0.326666667,0.4,0.273333333,1.463414634,0,0.575,0.425,0,NF
0.321888889,0.041115931,0.323333333,0.4,0.266666667,1.5,0,0.591666667,0.408333333,0,NF
0.327444444,0.038903585,0.326666667,0.4,0.266666667,1.5,0,0.575,0.425,0,NF
0.314055556,0.040683202,0.313333333,0.4,0.266666667,1.5,0,0.675,0.325,0,NF
0.327444444,0.043550915,0.32,0.4,0.266666667,1.5,0,0.558333333,0.441666667,0,NF
0.332222222,0.03990028,0.33,0.4,0.266666667,1.5,0,0.558333333,0.441666667,0,NF
0.3265,0.041154783,0.326666667,0.4,0.266666667,1.5,0,0.575,0.425,0,NF
0.322722222,0.041146009,0.326666667,0.4,0.266666667,1.5,0,0.6,0.4,0,NF
0.318111111,0.038566114,0.326666667,0.4,0.266666667,1.5,0,0.625,0.375,0,NF
0.330333333,0.041149224,0.333333333,0.4,0.266666667,1.5,0,0.516666667,0.483333333,0,NF
0.326388889,0.041989691,0.333333333,0.4,0.266666667,1.5,0,0.55,0.45,0,NF
0.330111111,0.044103124,0.333333333,0.4,0.266666667,1.5,0,0.525,0.475,0,NF
0.321611111,0.041727369,0.32,0.4,0.266666667,1.5,0,0.658333333,0.341666667,0,NF
0.320333333,0.042804138,0.32,0.4,0.266666667,1.5,0,0.608333333,0.391666667,0,NF
0.317833333,0.040585468,0.313333333,0.4,0.266666667,1.5,0,0.666666667,0.333333333,0,NF
0.328777778,0.040574615,0.333333333,0.4,0.266666667,1.5,0,0.566666667,0.433333333,0,NF
0.3235,0.039990312,0.313333333,0.4,0.266666667,1.5,0,0.625,0.375,0,NF
0.325611111,0.043805834,0.32,0.4,0.266666667,1.5,0,0.583333333,0.416666667,0,NF
0.321666667,0.037015151,0.32,0.4,0.266666667,1.5,0,0.7,0.3,0,NF
0.326611111,0.040817929,0.326666667,0.4,0.266666667,1.5,0,0.625,0.375,0,NF
0.318555556,0.040851656,0.313333333,0.4,0.266666667,1.5,0,0.7,0.3,0,NF
0.319888889,0.039793898,0.32,0.4,0.266666667,1.5,0,0.658333333,0.341666667,0,NF
0.327222222,0.039517003,0.326666667,0.4,0.266666667,1.5,0,0.6,0.4,0,NF
0.331111111,0.043077966,0.333333333,0.4,0.266666667,1.5,0,0.541666667,0.458333333,0,NF
0.326333333,0.041877952,0.32,0.4,0.266666667,1.5,0,0.616666667,0.383333333,0,NF
0.328944444,0.038228717,0.326666667,0.4,0.266666667,1.5,0,0.566666667,0.433333333,0,NF
0.328111111,0.040897342,0.326666667,0.4,0.266666667,1.5,0,0.583333333,0.416666667,0,NF
0.322777778,0.045794844,0.313333333,0.4,0.266666667,1.5,0,0.658333333,0.341666667,0,NF
0.327444444,0.038855555,0.326666667,0.4,0.266666667,1.5,0,0.558333333,0.441666667,0,NF
0.3345,0.039631001,0.34,0.4,0.266666667,1.5,0,0.491666667,0.508333333,0,NF
0.323166667,0.039962284,0.326666667,0.4,0.266666667,1.5,0,0.65,0.35,0,NF
0.322666667,0.044418854,0.313333333,0.4,0.266666667,1.5,0,0.633333333,0.366666667,0,NF
0.325666667,0.03836675,0.32,0.4,0.266666667,1.5,0,0.6,0.4,0,NF
0.327055556,0.042006587,0.323333333,0.4,0.266666667,1.5,0,0.558333333,0.441666667,0,NF
0.324111111,0.038274485,0.326666667,0.4,0.266666667,1.5,0,0.608333333,0.391666667,0,NF
0.322777778,0.040293817,0.306666667,0.4,0.266666667,1.5,0,0.616666667,0.383333333,0,NF
0.326222222,0.039071706,0.323333333,0.4,0.266666667,1.5,0,0.591666667,0.408333333,0,NF
0.329722222,0.043056828,0.326666667,0.4,0.266666667,1.5,0,0.558333333,0.441666667,0,NF
0.322222222,0.038109708,0.326666667,0.4,0.266666667,1.5,0,0.666666667,0.333333333,0,NF
0.326333333,0.040582592,0.32,0.4,0.266666667,1.5,0,0.641666667,0.358333333,0,NF
0.321,0.042802393,0.32,0.4,0.266666667,1.5,0,0.608333333,0.391666667,0,NF
0.324611111,0.038995758,0.323333333,0.4,0.266666667,1.5,0,0.583333333,0.416666667,0,NF
0.332666667,0.042184956,0.34,0.4,0.266666667,1.5,0,0.483333333,0.516666667,0,NF
0.321611111,0.037563475,0.32,0.4,0.266666667,1.5,0,0.716666667,0.283333333,0,NF
0.326444444,0.041780479,0.326666667,0.4,0.266666667,1.5,0,0.583333333,0.416666667,0,NF
0.330111111,0.038017966,0.33,0.4,0.266666667,1.5,0,0.533333333,0.466666667,0,NF
0.32,0.040242032,0.313333333,0.4,0.266666667,1.5,0,0.65,0.35,0,NF
0.323722222,0.040323582,0.32,0.4,0.266666667,1.5,0,0.608333333,0.391666667,0,NF
0.330055556,0.04074008,0.333333333,0.4,0.266666667,1.5,0,0.55,0.45,0,NF
